Company;CI Name;CI Description;Domain;DNS Host Name;Priority;Region;System Role;Site Group;Manufacturer;Product Name;Additional Information;Site;Tier 1;Tier 2;Tier 3;Tag Number;NbrCells;Status;CI ID;Model Version
Airtel Zambia;Kunda-1;Kunda-1 | NTC-Chipata;AAZM-Kunda-1;Kunda-1;Priority_5;NTC-Chipata;Transmission;NTC-Chipata;NEC;iPASOLINK;;AAZM-Kunda-1;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Deer Hurst -Manda Hill;Deer Hurst -Manda Hill | Lusaka;AAZM-Deer Hurst -Manda Hill;Deer Hurst -Manda Hill;Priority_5;Lusaka;Transmission;Lusaka;NEC;PASOLINK;;AAZM-Deer Hurst -Manda Hill;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Chipata Shoprite - Chipata;Chipata Shoprite - Chipata | NTC-Chipata;AAZM-Chipata Shoprite - Chipata;Chipata Shoprite - Chipata;Priority_5;NTC-Chipata;Transmission;NTC-Chipata;NEC;PASOLINK;;AAZM-Chipata Shoprite - Chipata;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;03.NONDO.1;03.NONDO.1 | Lusaka;AAZM-03.NONDO.1;03.NONDO.1;Priority_5;Lusaka;Transmission;Lusaka;Ericsson;AMM 6PC;;AAZM-03.NONDO.1;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Lyendela-Muoyo;Lyendela-Muoyo | Mongu;AAZM-Lyendela-Muoyo;Lyendela-Muoyo;Priority_5;Mongu;Transmission;Mongu;Nokia;FlexiHybrid;;AAZM-Lyendela-Muoyo;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;LSK-ZM6659-CHAMBA_VALLEY_3G;LSK-ZM6659-CHAMBA_VALLEY_3G | Lusaka;AAZM-LSK-ZM6659-CHAMBA_VALLEY_3G;LSK-ZM6659-CHAMBA_VALLEY_3G;Priority_5;Lusaka;Transmission;Lusaka;Huawei;ATN910C;;AAZM-LSK-ZM6659-CHAMBA_VALLEY_3G;Transmission;WTD/Microwave;Router;;;Deployed;;
Airtel Zambia;Makeni Bonaventure;Makeni Bonaventure | Lusaka;AAZM-Makeni Bonaventure;Makeni Bonaventure;Priority_5;Lusaka;Transmission;Lusaka;NEC;iPASOLINK;;AAZM-Makeni Bonaventure;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;KTW-ZM0231-CHIMWEMWE-CX-01;KTW-ZM0231-CHIMWEMWE-CX-01 | Lusaka;AAZM-KTW-ZM0231-CHIMWEMWE-CX-01;KTW-ZM0231-CHIMWEMWE-CX-01;Priority_5;Lusaka;Transmission;Lusaka;Huawei;CX600;;AAZM-KTW-ZM0231-CHIMWEMWE-CX-01;Transmission;WTD/Microwave;Router;;;Deployed;;
Airtel Zambia;Kitwe_NE40E-X3_0;Kitwe_NE40E-X3_0 | Lusaka;AAZM-Kitwe_NE40E-X3_0;Kitwe_NE40E-X3_0;Priority_5;Lusaka;Transmission;Lusaka;Huawei;NE40E;;AAZM-Kitwe_NE40E-X3_0;Transmission;WTD/Microwave;Router;;;Deployed;;
Airtel Zambia;SM EB0325_Omnia_Mansa_Distribution;SM EB0325_Omnia_Mansa_Distribution | Lusaka;AAZM-SM EB0325_Omnia_Mansa_Distribution;SM EB0325_Omnia_Mansa_Distribution;Priority_5;Lusaka;Transmission;Lusaka;SolarWinds;SolarWinds;;AAZM-SM EB0325_Omnia_Mansa_Distribution;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Topstar ZNBC;Topstar ZNBC | Lusaka;AAZM-Topstar ZNBC;Topstar ZNBC;Priority_5;Lusaka;Transmission;Lusaka;SolarWinds;SolarWinds;;AAZM-Topstar ZNBC;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;CHAMBESHI SMELTER;CHAMBESHI SMELTER | Kitwe;AAZM-CHAMBESHI SMELTER;CHAMBESHI SMELTER;Priority_5;Kitwe;Transmission;Kitwe;NEC;iPASOLINK;;AAZM-CHAMBESHI SMELTER;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;KAMARONDE [CHINGOLA_MUT;KAMARONDE [CHINGOLA_MUT | Kitwe;AAZM-KAMARONDE [CHINGOLA_MUT;KAMARONDE [CHINGOLA_MUT;Priority_5;Kitwe;Transmission;Kitwe;NEC;iPASOLINK;;AAZM-KAMARONDE [CHINGOLA_MUT;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;KT-ZM0896-KAMATIPA-ATN01;KT-ZM0896-KAMATIPA-ATN01 | Lusaka;AAZM-KT-ZM0896-KAMATIPA-ATN01;KT-ZM0896-KAMATIPA-ATN01;Priority_5;Lusaka;Transmission;Lusaka;Huawei;ATN910C;;AAZM-KT-ZM0896-KAMATIPA-ATN01;Transmission;WTD/Microwave;Router;;;Deployed;;
Airtel Zambia;WTC-RSG-CX600-X8-SR01;WTC-RSG-CX600-X8-SR01 | Lusaka;AAZM-WTC-RSG-CX600-X8-SR01;WTC-RSG-CX600-X8-SR01;Priority_5;Lusaka;Transmission;Lusaka;Huawei;CX600;;AAZM-WTC-RSG-CX600-X8-SR01;Transmission;WTD/Microwave;Router;;;Deployed;;
Airtel Zambia;LSK-ZM0855-MONUMENT-ATN-01;LSK-ZM0855-MONUMENT-ATN-01 | Lusaka;AAZM-LSK-ZM0855-MONUMENT-ATN-01;LSK-ZM0855-MONUMENT-ATN-01;Priority_5;Lusaka;Transmission;Lusaka;Huawei;ATN910C;;AAZM-LSK-ZM0855-MONUMENT-ATN-01;Transmission;WTD/Microwave;Router;;;Deployed;;
Airtel Zambia;Chikankata Collage-Chikankata;Chikankata Collage-Chikankata | Mazabuka;AAZM-Chikankata Collage-Chikankata;Chikankata Collage-Chikankata;Priority_5;Mazabuka;Transmission;Mazabuka;NEC;PASOLINK;;AAZM-Chikankata Collage-Chikankata;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Kabwe;Kabwe | Lusaka;AAZM-Kabwe;Kabwe;Priority_5;Lusaka;Transmission;Lusaka;Huawei;OptiX OSN 3500;;AAZM-Kabwe;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Roma North;Roma North | Lusaka;AAZM-Roma North;Roma North;Priority_5;Lusaka;Transmission;Lusaka;NEC;iPASOLINK;;AAZM-Roma North;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Northmead_OSN;Northmead_OSN | Lusaka;AAZM-Northmead_OSN;Northmead_OSN;Priority_5;Lusaka;Transmission;Lusaka;Huawei;OptiX OSN 7500;;AAZM-Northmead_OSN;Transmission;DWDM/OMSN;OTN;;;Deployed;;
Airtel Zambia;CHITEMALESA-1;CHITEMALESA-1 | NTC-Chipata;AAZM-CHITEMALESA-1;CHITEMALESA-1;Priority_5;NTC-Chipata;Transmission;NTC-Chipata;NEC;iPASOLINK;;AAZM-CHITEMALESA-1;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Nalube-Chivuna;Nalube-Chivuna | Choma;AAZM-Nalube-Chivuna;Nalube-Chivuna;Priority_5;Choma;Transmission;Choma;Nokia;FlexiHybrid;;AAZM-Nalube-Chivuna;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Itezi Tezhi-Namwala;Itezi Tezhi-Namwala | Monze;AAZM-Itezi Tezhi-Namwala;Itezi Tezhi-Namwala;Priority_5;Monze;Transmission;Monze;NEC;PASOLINK;;AAZM-Itezi Tezhi-Namwala;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Kabelenga Res-Swimming pool(MTN);Kabelenga Res-Swimming pool(MTN) | Kaloko;AAZM-Kabelenga Res-Swimming pool(MTN);Kabelenga Res-Swimming pool(MTN);Priority_5;Kaloko;Transmission;Kaloko;NEC;PASOLINK;;AAZM-Kabelenga Res-Swimming pool(MTN);Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;T3356_Murundu;T3356_Murundu | Mufulira;AAZM-T3356_Murundu;T3356_Murundu;Priority_5;Mufulira;Transmission;Mufulira;NEC;iPASOLINK;;AAZM-T3356_Murundu;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;ZM6133_KASONGOLE_Museshya;ZM6133_KASONGOLE_Museshya | Kasama-Mansa;AAZM-ZM6133_KASONGOLE_Museshya;ZM6133_KASONGOLE_Museshya;Priority_5;Kasama-Mansa;Transmission;Kasama-Mansa;NEC;iPASOLINK;;AAZM-ZM6133_KASONGOLE_Museshya;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Ndola Central hospital;Ndola Central hospital | Kaloko;AAZM-Ndola Central hospital;Ndola Central hospital;Priority_5;Kaloko;Transmission;Kaloko;NEC;iPASOLINK;;AAZM-Ndola Central hospital;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;LDZ-ZM3309-MPONDA_RPT-ATN-01;LDZ-ZM3309-MPONDA_RPT-ATN-01 | Lusaka;AAZM-LDZ-ZM3309-MPONDA_RPT-ATN-01;LDZ-ZM3309-MPONDA_RPT-ATN-01;Priority_5;Lusaka;Transmission;Lusaka;Huawei;ATN910C;;AAZM-LDZ-ZM3309-MPONDA_RPT-ATN-01;Transmission;WTD/Microwave;Router;;;Deployed;;
Airtel Zambia;STRaphaelsMTN-Hub;STRaphaelsMTN-Hub | Livingstone;AAZM-STRaphaelsMTN-Hub;STRaphaelsMTN-Hub;Priority_5;Livingstone;Transmission;Livingstone;Nokia;FPH800;;AAZM-STRaphaelsMTN-Hub;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Mpata Hill-2;Mpata Hill-2 | NTC-Chipata;AAZM-Mpata Hill-2;Mpata Hill-2;Priority_5;NTC-Chipata;Transmission;NTC-Chipata;NEC;iPASOLINK;;AAZM-Mpata Hill-2;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;CECKabompo-KalumbilaEnter;CECKabompo-KalumbilaEnter | Solwezi;AAZM-CECKabompo-KalumbilaEnter;CECKabompo-KalumbilaEnter;Priority_5;Solwezi;Transmission;Solwezi;Nokia;FlexiPacket MultiRadio;;AAZM-CECKabompo-KalumbilaEnter;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Chalala;Chalala | Lusaka;AAZM-Chalala;Chalala;Priority_5;Lusaka;Transmission;Lusaka;NEC;iPASOLINK;;AAZM-Chalala;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Ridge way exchange-City Bank;Ridge way exchange-City Bank | Lusaka;AAZM-Ridge way exchange-City Bank;Ridge way exchange-City Bank;Priority_5;Lusaka;Transmission;Lusaka;NEC;PASOLINK;;AAZM-Ridge way exchange-City Bank;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;SM EB0444_Xtenda_Finance_Kitwe;SM EB0444_Xtenda_Finance_Kitwe | Lusaka;AAZM-SM EB0444_Xtenda_Finance_Kitwe;SM EB0444_Xtenda_Finance_Kitwe;Priority_5;Lusaka;Transmission;Lusaka;SolarWinds;SolarWinds;;AAZM-SM EB0444_Xtenda_Finance_Kitwe;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;NDL-ZM0268 -CHIPULUKUSU-ATN-01;NDL-ZM0268 -CHIPULUKUSU-ATN-01 | Lusaka;AAZM-NDL-ZM0268 -CHIPULUKUSU-ATN-01;NDL-ZM0268 -CHIPULUKUSU-ATN-01;Priority_5;Lusaka;Transmission;Lusaka;Huawei;ATN910C;;AAZM-NDL-ZM0268 -CHIPULUKUSU-ATN-01;Transmission;WTD/Microwave;Router;;;Deployed;;
Airtel Zambia;ZM0744_MUNKONGE;ZM0744_MUNKONGE | Kasama-Mansa;AAZM-ZM0744_MUNKONGE;ZM0744_MUNKONGE;Priority_5;Kasama-Mansa;Transmission;Kasama-Mansa;NEC;iPASOLINK;;AAZM-ZM0744_MUNKONGE;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Leopards Hill;Leopards Hill | Lusaka;AAZM-Leopards Hill;Leopards Hill;Priority_5;Lusaka;Transmission;Lusaka;NEC;iPASOLINK;;AAZM-Leopards Hill;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;CBU;CBU | Kitwe;AAZM-CBU;CBU;Priority_5;Kitwe;Transmission;Kitwe;NEC;iPASOLINK;;AAZM-CBU;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;NTC-Enterprise-AGG-LAN1-Huawei;NTC-Enterprise-AGG-LAN1-Huawei | Lusaka;AAZM-NTC-Enterprise-AGG-LAN1;NTC-Enterprise-AGG-LAN1-Huawei;Priority_5;Lusaka;Transmission;Lusaka;Huawei;S5300;;AAZM-NTC-Enterprise-AGG-LAN1;FAIP;IP Core Backbone;Switch;;;Deployed;;
Airtel Zambia;WENELA;WENELA | Mongu;AAZM-WENELA;WENELA;Priority_5;Mongu;Transmission;Mongu;NEC;iPASOLINK;;AAZM-WENELA;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Mapepe-Shimabala;Mapepe-Shimabala | Kafue;AAZM-Mapepe-Shimabala;Mapepe-Shimabala;Priority_5;Kafue;Transmission;Kafue;NEC;PASOLINK;;AAZM-Mapepe-Shimabala;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Arcades IBS - Arcades;Arcades IBS - Arcades | Lusaka;AAZM-Arcades IBS - Arcades;Arcades IBS - Arcades;Priority_5;Lusaka;Transmission;Lusaka;NEC;iPASOLINK;;AAZM-Arcades IBS - Arcades;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;NAKONDE3RLF-ZM6190.1;NAKONDE3RLF-ZM6190.1 | Lusaka;AAZM-NAKONDE3RLF-ZM6190.1;NAKONDE3RLF-ZM6190.1;Priority_5;Lusaka;Transmission;Lusaka;Ericsson;AMM 6PC;;AAZM-NAKONDE3RLF-ZM6190.1;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;LSK-ZM3894-ZANI_MUONE-ATN;LSK-ZM3894-ZANI_MUONE-ATN | Lusaka;AAZM-LSK-ZM3894-ZANI_MUONE-ATN;LSK-ZM3894-ZANI_MUONE-ATN;Priority_5;Lusaka;Transmission;Lusaka;Huawei;ATN910C;;AAZM-LSK-ZM3894-ZANI_MUONE-ATN;Transmission;WTD/Microwave;Router;;;Deployed;;
Airtel Zambia;Alick Nkhata - Mercury;Alick Nkhata - Mercury | Lusaka;AAZM-Alick Nkhata - Mercury;Alick Nkhata - Mercury;Priority_5;Lusaka;Transmission;Lusaka;NEC;PASOLINK;;AAZM-Alick Nkhata - Mercury;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Chitambo Sch for Nurses-Chitambo;Chitambo Sch for Nurses-Chitambo | Kasama-Kunda;AAZM-Chitambo Sch for Nurses-Chitambo;Chitambo Sch for Nurses-Chitambo;Priority_5;Kasama-Kunda;Transmission;Kasama-Kunda;NEC;PASOLINK;;AAZM-Chitambo Sch for Nurses-Chitambo;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;CECKabompo-Hub1;CECKabompo-Hub1 | Solwezi;AAZM-CECKabompo-Hub1;CECKabompo-Hub1;Priority_5;Solwezi;Transmission;Solwezi;Nokia;FPH800;;AAZM-CECKabompo-Hub1;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Kifubwa_Hub;Kifubwa_Hub | Solwezi;AAZM-Kifubwa_Hub;Kifubwa_Hub;Priority_5;Solwezi;Transmission;Solwezi;Nokia;FPH800;;AAZM-Kifubwa_Hub;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;MPULAMUSENGA-1;MPULAMUSENGA-1 | Kasama-Kunda;AAZM-MPULAMUSENGA-1;MPULAMUSENGA-1;Priority_5;Kasama-Kunda;Transmission;Kasama-Kunda;NEC;iPASOLINK;;AAZM-MPULAMUSENGA-1;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;PROTEA CHINGOLA;PROTEA CHINGOLA | Chingola;AAZM-PROTEA CHINGOLA;PROTEA CHINGOLA;Priority_5;Chingola;Transmission;Chingola;NEC;iPASOLINK;;AAZM-PROTEA CHINGOLA;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;MPK-ZM0655-KANCHIBIYA-ATN01;MPK-ZM0655-KANCHIBIYA-ATN01 | Lusaka;AAZM-MPK-ZM0655-KANCHIBIYA-ATN01;MPK-ZM0655-KANCHIBIYA-ATN01;Priority_5;Lusaka;Transmission;Lusaka;Huawei;ATN910C;;AAZM-MPK-ZM0655-KANCHIBIYA-ATN01;Transmission;WTD/Microwave;Router;;;Deployed;;
Airtel Zambia;CHIFUBU;CHIFUBU | Kaloko;AAZM-CHIFUBU;CHIFUBU;Priority_5;Kaloko;Transmission;Kaloko;NEC;iPASOLINK;;AAZM-CHIFUBU;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Nambala - Mumbwa;Nambala - Mumbwa | Mongu;AAZM-Nambala - Mumbwa;Nambala - Mumbwa;Priority_5;Mongu;Transmission;Mongu;NEC;PASOLINK;;AAZM-Nambala - Mumbwa;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Lumwana Access-1000;Lumwana Access-1000 | Lumwana;AAZM-Lumwana Access-1000;Lumwana Access-1000;Priority_5;Lumwana;Transmission;Lumwana;NEC;iPASOLINK;;AAZM-Lumwana Access-1000;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Livingstone(BSC)-DambwaNorth;Livingstone(BSC)-DambwaNorth | Livingstone;AAZM-Livingstone(BSC)-DambwaNorth;Livingstone(BSC)-DambwaNorth;Priority_5;Livingstone;Transmission;Livingstone;Nokia;FlexiPacket MultiRadio;;AAZM-Livingstone(BSC)-DambwaNorth;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;St. Marys-SREE LUFWANYAMA;St. Marys-SREE LUFWANYAMA | Chingola;AAZM-St. Marys-SREE LUFWANYAMA;St. Marys-SREE LUFWANYAMA;Priority_5;Chingola;Transmission;Chingola;NEC;PASOLINK;;AAZM-St. Marys-SREE LUFWANYAMA;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Lumwana - T1020 Lumwana _Estate;Lumwana - T1020 Lumwana _Estate | Lumwana;AAZM-Lumwana - T1020 Lumwana _Estate;Lumwana - T1020 Lumwana _Estate;Priority_5;Lumwana;Transmission;Lumwana;NEC;PASOLINK;;AAZM-Lumwana - T1020 Lumwana _Estate;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;02.MBERESHI-ZM0194.1;02.MBERESHI-ZM0194.1 | Lusaka;AAZM-02.MBERESHI-ZM0194.1;02.MBERESHI-ZM0194.1;Priority_5;Lusaka;Transmission;Lusaka;Ericsson;AMM 20PB;;AAZM-02.MBERESHI-ZM0194.1;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Lilanda_IPASO1000;Lilanda_IPASO1000 | Lusaka;AAZM-Lilanda_IPASO1000;Lilanda_IPASO1000;Priority_5;Lusaka;Transmission;Lusaka;NEC;iPASOLINK;;AAZM-Lilanda_IPASO1000;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;T3402_LUANSHYA TOWN CEN;T3402_LUANSHYA TOWN CEN | Kaloko;AAZM-T3402_LUANSHYA TOWN CEN;T3402_LUANSHYA TOWN CEN;Priority_5;Kaloko;Transmission;Kaloko;NEC;iPASOLINK;;AAZM-T3402_LUANSHYA TOWN CEN;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Kitwe-Mpatamato(Neo);Kitwe-Mpatamato(Neo) | Ndola;AAZM-Kitwe-Mpatamato(Neo);Kitwe-Mpatamato(Neo);Priority_5;Ndola;Transmission;Ndola;NEC;PASOLINK;;AAZM-Kitwe-Mpatamato(Neo);Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Downtown_OSN;Downtown_OSN | Lusaka;AAZM-Downtown_OSN;Downtown_OSN;Priority_5;Lusaka;Transmission;Lusaka;Huawei;OptiX OSN 7500;;AAZM-Downtown_OSN;Transmission;DWDM/OMSN;OTN;;;Deployed;;
Airtel Zambia;GARDEN-CENTRAL.1;GARDEN-CENTRAL.1 | Lusaka;AAZM-GARDEN-CENTRAL.1;GARDEN-CENTRAL.1;Priority_5;Lusaka;Transmission;Lusaka;Ericsson;AMM 2PB;;AAZM-GARDEN-CENTRAL.1;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Sinazongwe - K1 RP;Sinazongwe - K1 RP | Choma;AAZM-Sinazongwe - K1 RP;Sinazongwe - K1 RP;Priority_5;Choma;Transmission;Choma;NEC;PASOLINK;;AAZM-Sinazongwe - K1 RP;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Mapanza-Simanubi;Mapanza-Simanubi | Choma;AAZM-Mapanza-Simanubi;Mapanza-Simanubi;Priority_5;Choma;Transmission;Choma;Nokia;FlexiHybrid;;AAZM-Mapanza-Simanubi;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;LSK-ZM0721-CHILENJE-SHOPRITE-ATN01;LSK-ZM0721-CHILENJE-SHOPRITE-ATN01 | Lusaka;AAZM-LSK-ZM0721-CHILENJE-SHOPRITE-ATN01;LSK-ZM0721-CHILENJE-SHOPRITE-ATN01;Priority_5;Lusaka;Transmission;Lusaka;Huawei;ATN910C;;AAZM-LSK-ZM0721-CHILENJE-SHOPRITE-ATN01;Transmission;WTD/Microwave;Router;;;Deployed;;
Airtel Zambia;LSK-ZM6210-ARCADES_IBS-ATN910-CSG-01;LSK-ZM6210-ARCADES_IBS-ATN910-CSG-01 | Lusaka;AAZM-LSK-ZM6210-ARCADES_IBS-ATN910-CSG-01;LSK-ZM6210-ARCADES_IBS-ATN910-CSG-01;Priority_5;Lusaka;Transmission;Lusaka;Huawei;ATN910C;;AAZM-LSK-ZM6210-ARCADES_IBS-ATN910-CSG-01;Transmission;WTD/Microwave;Router;;;Deployed;;
Airtel Zambia;Maamba Town1-Maamba;Maamba Town1-Maamba | Choma;AAZM-Maamba Town1-Maamba;Maamba Town1-Maamba;Priority_5;Choma;Transmission;Choma;NEC;iPASOLINK;;AAZM-Maamba Town1-Maamba;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Kifubwa--Kabitaka_Housing_Complex_Main;Kifubwa--Kabitaka_Housing_Complex_Main | Solwezi;AAZM-Kifubwa--Kabitaka_Housing_Complex_Main;Kifubwa--Kabitaka_Housing_Complex_Main;Priority_5;Solwezi;Transmission;Solwezi;Nokia;FlexiPacket MultiRadio;;AAZM-Kifubwa--Kabitaka_Housing_Complex_Main;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Helen Kaunda;Helen Kaunda | Chingola;AAZM-Helen Kaunda;Helen Kaunda;Priority_5;Chingola;Transmission;Chingola;NEC;iPASOLINK;;AAZM-Helen Kaunda;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Indeni_HQ;Indeni_HQ | Lusaka;AAZM-Indeni_HQ;Indeni_HQ;Priority_5;Lusaka;Transmission;Lusaka;SolarWinds;SolarWinds;;AAZM-Indeni_HQ;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;LSK-ZM0091-LUSAKA_WEST;LSK-ZM0091-LUSAKA_WEST | Lusaka;AAZM-LSK-ZM0091-LUSAKA_WEST;LSK-ZM0091-LUSAKA_WEST;Priority_5;Lusaka;Transmission;Lusaka;Huawei;ATN910C;;AAZM-LSK-ZM0091-LUSAKA_WEST;Transmission;WTD/Microwave;Router;;;Deployed;;
Airtel Zambia;LSK-ZM0162-KALINGALINGA-ATN01;LSK-ZM0162-KALINGALINGA-ATN01 | Lusaka;AAZM-LSK-ZM0162-KALINGALINGA-ATN01;LSK-ZM0162-KALINGALINGA-ATN01;Priority_5;Lusaka;Transmission;Lusaka;Huawei;ATN910C;;AAZM-LSK-ZM0162-KALINGALINGA-ATN01;Transmission;WTD/Microwave;Router;;;Deployed;;
Airtel Zambia;Minsundu;Minsundu | Kaloko;AAZM-Minsundu;Minsundu;Priority_5;Kaloko;Transmission;Kaloko;NEC;iPASOLINK;;AAZM-Minsundu;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;CHITAMBI-LAURA SCHOOL;CHITAMBI-LAURA SCHOOL | Kasama;AAZM-CHITAMBI-LAURA SCHOOL;CHITAMBI-LAURA SCHOOL;Priority_5;Kasama;Transmission;Kasama;NEC;PASOLINK;;AAZM-CHITAMBI-LAURA SCHOOL;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;KBW-ZM3246-KABWE_ZNS-ATN01;KBW-ZM3246-KABWE_ZNS-ATN01 | Lusaka;AAZM-KBW-ZM3246-KABWE_ZNS-ATN01;KBW-ZM3246-KABWE_ZNS-ATN01;Priority_5;Lusaka;Transmission;Lusaka;Huawei;ATN910C;;AAZM-KBW-ZM3246-KABWE_ZNS-ATN01;Transmission;WTD/Microwave;Router;;;Deployed;;
Airtel Zambia;CHAINDACLINIC2PKIT-2.1;CHAINDACLINIC2PKIT-2.1 | Lusaka;AAZM-CHAINDACLINIC2PKIT-2.1;CHAINDACLINIC2PKIT-2.1;Priority_5;Lusaka;Transmission;Lusaka;Ericsson;AMM 2PB;;AAZM-CHAINDACLINIC2PKIT-2.1;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;Ngwerere;Ngwerere | Lusaka;AAZM-Ngwerere;Ngwerere;Priority_5;Lusaka;Transmission;Lusaka;NEC;iPASOLINK;;AAZM-Ngwerere;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;CHAKOPO-SWITCH;CHAKOPO-SWITCH | Lusaka;AAZM-CHAKOPO-SWITCH;CHAKOPO-SWITCH;Priority_5;Lusaka;Transmission;Lusaka;Huawei;S5300;;AAZM-CHAKOPO-SWITCH;FAIP;IP Core Backbone;Switch;;;Deployed;;
Airtel Zambia;Simungoma-1;Simungoma-1 | Mongu;AAZM-Simungoma-1;Simungoma-1;Priority_5;Mongu;Transmission;Mongu;NEC;iPASOLINK;;AAZM-Simungoma-1;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;SM EB0388_Silverlands_Zimba_Town;SM EB0388_Silverlands_Zimba_Town | Lusaka;AAZM-SM EB0388_Silverlands_Zimba_Town;SM EB0388_Silverlands_Zimba_Town;Priority_5;Lusaka;Transmission;Lusaka;SolarWinds;SolarWinds;;AAZM-SM EB0388_Silverlands_Zimba_Town;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Zambia;LY-ZM6781-MIKOMFWA EAST-ATN01;LY-ZM6781-MIKOMFWA EAST-ATN01 | Lusaka;AAZM-LY-ZM6781-MIKOMFWA EAST-ATN01;LY-ZM6781-MIKOMFWA EAST-ATN01;Priority_5;Lusaka;Transmission;Lusaka;Huawei;ATN910C;;AAZM-LY-ZM6781-MIKOMFWA EAST-ATN01;Transmission;WTD/Microwave;Router;;;Deployed;;
