Company;CI Name;CI Description;Domain;DNS Host Name;Priority;Region;System Role;Site Group;Manufacturer;Product Name;Additional Information;Site;Tier 1;Tier 2;Tier 3;Tag Number;NbrCells;Status;CI ID;Model Version
Airtel Uganda;ATC_Dyango(WE2460);ATC_Dyango(WE2460) | West;AAUG-ATC_Dyango(WE2460);ATC_Dyango(WE2460);Priority_5;West;2G;West;Huawei;BTS-Huawei;;AAUG-WE2460;RAN;GSM (2G);BTS;MKBSC01;0;Deployed;;
Airtel Uganda;Sironko_EA5157;Sironko_EA5157 | East;AAUG-Sironko_EA5157;Sironko_EA5157;Priority_5;East;4G;East;Huawei;eNodeB-Huawei;;AAUG-EA5157;RAN;LTE (4G);eNodeB;LTE;0;Deployed;;
Airtel Uganda;KA1112-Mulago_Katale-3G;KA1112-Mulago_Katale | Central;AAUG-KA1112-Mulago_Katale-3G;KA1112-Mulago_Katale-3G;Priority_5;Central;3G;Central;Huawei;NodeB-Huawei;;AAUG-KA1112;RAN;WCDMA/UMTS (3G);NodeB;BURNC02;0;Deployed;;
Airtel Uganda;SO3020-Kisubi-3G;SO3020-Kisubi | Central;AAUG-SO3020-Kisubi-3G;SO3020-Kisubi-3G;Priority_5;Central;3G;Central;Huawei;NodeB-Huawei;;AAUG-SO3020;RAN;WCDMA/UMTS (3G);NodeB;BURNC03;0;Deployed;;
Airtel Uganda;Gaba_EA5047;Gaba_EA5047 | East;AAUG-Gaba_EA5047;Gaba_EA5047;Priority_5;East;4G;East;Huawei;eNodeB-Huawei;;AAUG-EA5047;RAN;LTE (4G);eNodeB;LTE;0;Deployed;;
Airtel Uganda;EA5049-Kome_island-3G;EA5049-Kome_island-3G | East;AAUG-EA5049-Kome_island-3G;EA5049-Kome_island-3G;Priority_5;East;3G;East;Huawei;NodeB-Huawei;;AAUG-EA5049;RAN;WCDMA/UMTS (3G);NodeB;JNHRNC06;0;Deployed;;
Airtel Uganda;Buikwe(EA5021);Buikwe(EA5021) | East;AAUG-Buikwe(EA5021);Buikwe(EA5021);Priority_5;East;2G;East;Huawei;BTS-Huawei;;AAUG-EA5021;RAN;GSM (2G);BTS;JNHBSC2;0;Deployed;;
Airtel Uganda;Wanale_EA5005;Wanale_EA5005 | East;AAUG-Wanale_EA5005;Wanale_EA5005;Priority_5;East;4G;East;Huawei;eNodeB-Huawei;;AAUG-EA5005;RAN;LTE (4G);eNodeB;LTE;0;Deployed;;
Airtel Uganda;KA1148-Butabika-3G;KA1148-Butabika | Central;AAUG-KA1148-Butabika-3G;KA1148-Butabika-3G;Priority_5;Central;3G;Central;Huawei;NodeB-Huawei;;AAUG-KA1148;RAN;WCDMA/UMTS (3G);NodeB;BURNC03;0;Deployed;;
Airtel Uganda;EA5356-Nabisego-TXN;EA5356-Nabisego-TXN | East;AAUG-EA5356-Nabisego-TXN;EA5356-Nabisego-TXN;Priority_5;East;Transmission;East;Huawei;OptiX RTN 905;;AAUG-EA5356;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Uganda;EA5112-Magwa_RTN 980-2-TXN;EA5112-Magwa_RTN 980-2-TXN | East;AAUG-EA5112-Magwa_RTN 980-2-TXN;EA5112-Magwa_RTN 980-2-TXN;Priority_5;East;Transmission;East;Huawei;OptiX RTN 980;;AAUG-EA5112;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Uganda;EA5386-Nabiganda-TXN;EA5386-Nabiganda-TXN | East;AAUG-EA5386-Nabiganda-TXN;EA5386-Nabiganda-TXN;Priority_5;East;Transmission;East;Huawei;OptiX RTN 905;;AAUG-EA5386;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Uganda;NO4096-KOTIDOWARID.1-TXN;NO4096-KOTIDOWARID.1-TXN | East;AAUG-NO4096-KOTIDOWARID.1-TXN;NO4096-KOTIDOWARID.1-TXN;Priority_5;East;Transmission;East;Ericsson;AMM 20PB;;AAUG-NO4096;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Uganda;NO4166-KAMIRA.1-TXN;NO4166-KAMIRA.1-TXN | North;AAUG-NO4166-KAMIRA.1-TXN;NO4166-KAMIRA.1-TXN;Priority_5;North;Transmission;North;Ericsson;AMM 6PC;;AAUG-NO4166;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Uganda;WE2222-kiganda-Wd.1-TXN;WE2222-kiganda-Wd.1-TXN | West;AAUG-WE2222-kiganda-Wd.1-TXN;WE2222-kiganda-Wd.1-TXN;Priority_5;West;Transmission;West;Ericsson;AMM 6PC;;AAUG-WE2222;Transmission;WTD/Microwave;Microwave;;;Deployed;;
Airtel Uganda;EA5200-Nazigo-ATN910B-TXN;EA5200-Nazigo-ATN910B-TXN | East;AAUG-EA5200-Nazigo-ATN910B-TXN;EA5200-Nazigo-ATN910B-TXN;Priority_5;East;Transmission;East;Huawei;ATN910B;;AAUG-EA5200;Transmission;WTD/Microwave;Router;;;Deployed;;
Airtel Uganda;EA5112-Magwa-CX2-01-TXN;EA5112-Magwa-CX2-01-TXN | East;AAUG-EA5112-Magwa-CX2-01-TXN;EA5112-Magwa-CX2-01-TXN;Priority_5;East;Transmission;East;Huawei;CX600;;AAUG-EA5112;Transmission;IP;Router;;;Deployed;;
Airtel Uganda;Kyassuma(WE2691);Kyassuma(WE2691) | West;AAUG-Kyassuma(WE2691);Kyassuma(WE2691);Priority_5;West;2G;West;Huawei;BTS-Huawei;;AAUG-WE2691;RAN;GSM (2G);BTS;MKBSC01;;Deployed;;
Airtel Uganda;EA5416-Mayuge Sugar-3G;EA5416-Mayuge Sugar-3G | East;AAUG-EA5416-Mayuge Sugar-3G;EA5416-Mayuge Sugar-3G;Priority_5;East;3G;East;Huawei;NodeB-Huawei;;AAUG-EA5416;RAN;WCDMA/UMTS (3G);NodeB;JNHRNC06;;Deployed;;
Airtel Uganda;Gulu University_NO4181(4181);Gulu University_NO4181(4181) | North;AAUG-Gulu University_NO4181(4181);Gulu University_NO4181(4181);Priority_5;North;4G;North;ZTE;eNodeB-ZTE;;AAUG-NO4181;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Kaara_WE2599;Kaara_WE2599 | West;AAUG-Kaara_WE2599;Kaara_WE2599;Priority_5;West;3G;West;ZTE;NodeB-ZTE;;AAUG-WE2599;RAN;WCDMA/UMTS (3G);NodeB;RWZR01(303);;Deployed;;
Airtel Uganda;ATC_Nabisego_EA5356(5356)-2G;ATC_Nabisego_EA5356(5356)-2G | East;AAUG-ATC_Nabisego_EA5356(5356)-2G;ATC_Nabisego_EA5356(5356)-2G;Priority_5;East;2G;East;ZTE;BTS-ZTE;;AAUG-EA5356;RAN;GSM (2G);BTS;WAZB01(352);;Deployed;;
Airtel Uganda;Malerwa_EA5100;Malerwa_EA5100 | East;AAUG-Malerwa_EA5100;Malerwa_EA5100;Priority_5;East;3G;East;ZTE;NodeB-ZTE;;AAUG-EA5100;RAN;WCDMA/UMTS (3G);NodeB;MGZR01(302);;Deployed;;
Airtel Uganda;BidI_Bidi_NO4204(4204);BidI_Bidi_NO4204(4204) | North;AAUG-BidI_Bidi_NO4204(4204);BidI_Bidi_NO4204(4204);Priority_5;North;4G;North;ZTE;eNodeB-ZTE;;AAUG-NO4204;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Chawente_NO4191;Chawente_NO4191 | North;AAUG-Chawente_NO4191;Chawente_NO4191;Priority_5;North;3G;North;ZTE;NodeB-ZTE;;AAUG-NO4191;RAN;WCDMA/UMTS (3G);NodeB;MGZR01(302);;Deployed;;
Airtel Uganda;Yumbe_NO4079(4079)-2G;Yumbe_NO4079(4079)-2G | North;AAUG-Yumbe_NO4079(4079)-2G;Yumbe_NO4079(4079)-2G;Priority_5;North;2G;North;ZTE;BTS-ZTE;;AAUG-NO4079;RAN;GSM (2G);BTS;MDZB02(360);;Deployed;;
Airtel Uganda;Nawaikoke_b_EA5053(5053)-2G;Nawaikoke_b_EA5053(5053)-2G | East;AAUG-Nawaikoke_b_EA5053(5053)-2G;Nawaikoke_b_EA5053(5053)-2G;Priority_5;East;2G;East;ZTE;BTS-ZTE;;AAUG-EA5053;RAN;GSM (2G);BTS;WAZB01(352);;Deployed;;
Airtel Uganda;Ndejje University_NO4169;Ndejje University_NO4169 | Central;AAUG-Ndejje University_NO4169;Ndejje University_NO4169;Priority_5;Central;3G;Central;ZTE;NodeB-ZTE;;AAUG-NO4169;RAN;WCDMA/UMTS (3G);NodeB;AHZR01(301);;Deployed;;
Airtel Uganda;Delle_NO4141(4141)-2G;Delle_NO4141(4141)-2G | North;AAUG-Delle_NO4141(4141)-2G;Delle_NO4141(4141)-2G;Priority_5;North;2G;North;ZTE;BTS-ZTE;;AAUG-NO4141;RAN;GSM (2G);BTS;MDZB02(360);;Deployed;;
Airtel Uganda;Hoima-Airtel_WE2190;Hoima-Airtel_WE2190 | West;AAUG-Hoima-Airtel_WE2190;Hoima-Airtel_WE2190;Priority_5;West;3G;West;ZTE;NodeB-ZTE;;AAUG-WE2190;RAN;WCDMA/UMTS (3G);NodeB;MDZR01(304);;Deployed;;
Airtel Uganda;Bugomolwa_WE2464(2464)-2G;Bugomolwa_WE2464(2464)-2G | West;AAUG-Bugomolwa_WE2464(2464)-2G;Bugomolwa_WE2464(2464)-2G;Priority_5;West;2G;West;ZTE;BTS-ZTE;;AAUG-WE2464;RAN;GSM (2G);BTS;MDZB01(356);;Deployed;;
Airtel Uganda;Zombo_NO4296(4296)-2G;Zombo_NO4296(4296)-2G | North;AAUG-Zombo_NO4296(4296)-2G;Zombo_NO4296(4296)-2G;Priority_5;North;2G;North;ZTE;BTS-ZTE;;AAUG-NO4296;RAN;GSM (2G);BTS;MDZB02(360);;Deployed;;
Airtel Uganda;ATC_Palwo_NO4292(4292)-2G;ATC_Palwo_NO4292(4292)-2G | North;AAUG-ATC_Palwo_NO4292(4292)-2G;ATC_Palwo_NO4292(4292)-2G;Priority_5;North;2G;North;ZTE;BTS-ZTE;;AAUG-NO4292;RAN;GSM (2G);BTS;LRZB01(357);;Deployed;;
Airtel Uganda;ATC_Namalu_NO4338;ATC_Namalu_NO4338 | North;AAUG-ATC_Namalu_NO4338;ATC_Namalu_NO4338;Priority_5;North;3G;North;ZTE;NodeB-ZTE;;AAUG-NO4338;RAN;WCDMA/UMTS (3G);NodeB;MGZR01(302);;Deployed;;
Airtel Uganda;ATC_Alito_NO4329(4329)-2G;ATC_Alito_NO4329(4329)-2G | North;AAUG-ATC_Alito_NO4329(4329)-2G;ATC_Alito_NO4329(4329)-2G;Priority_5;North;2G;North;ZTE;BTS-ZTE;;AAUG-NO4329;RAN;GSM (2G);BTS;LRZB01(357);;Deployed;;
Airtel Uganda;OUL_Pabbo_NO4038(4038)-2G;OUL_Pabbo_NO4038(4038)-2G | North;AAUG-OUL_Pabbo_NO4038(4038)-2G;OUL_Pabbo_NO4038(4038)-2G;Priority_5;North;2G;North;ZTE;BTS-ZTE;;AAUG-NO4038;RAN;GSM (2G);BTS;MDZB02(360);;Deployed;;
Airtel Uganda;Kalweru_WE2557;Kalweru_WE2557 | West;AAUG-Kalweru_WE2557;Kalweru_WE2557;Priority_5;West;3G;West;ZTE;NodeB-ZTE;;AAUG-WE2557;RAN;WCDMA/UMTS (3G);NodeB;RWZR01(303);;Deployed;;
Airtel Uganda;Kisomoro_WE2375(2375);Kisomoro_WE2375(2375) | West;AAUG-Kisomoro_WE2375(2375);Kisomoro_WE2375(2375);Priority_5;West;4G;West;ZTE;eNodeB-ZTE;;AAUG-WE2375;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Lacor2_NO4109(4109)-2G;Lacor2_NO4109(4109)-2G | North;AAUG-Lacor2_NO4109(4109)-2G;Lacor2_NO4109(4109)-2G;Priority_5;North;2G;North;ZTE;BTS-ZTE;;AAUG-NO4109;RAN;GSM (2G);BTS;MDZB02(360);;Deployed;;
Airtel Uganda;Wobulenzi_b_NO4089(4089);Wobulenzi_b_NO4089(4089) | Central;AAUG-Wobulenzi_b_NO4089(4089);Wobulenzi_b_NO4089(4089);Priority_5;Central;4G;Central;ZTE;eNodeB-ZTE;;AAUG-NO4089;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;ATC_Nakinyuguzi (KA1528);ATC_Nakinyuguzi (KA1528) | Central;AAUG-ATC_Nakinyuguzi (KA1528);ATC_Nakinyuguzi (KA1528);Priority_5;Central;2G;Central;Huawei;BTS-Huawei;;AAUG-KA1528;RAN;GSM (2G);BTS;AHBSC03;0;Deployed;;
Airtel Uganda;KA1299-ATC_Nyonyi Gargens-3G;KA1299-ATC_Nyonyi Gargens-3G | Central;AAUG-KA1299-ATC_Nyonyi Gargens-3G;KA1299-ATC_Nyonyi Gargens-3G;Priority_5;Central;3G;Central;Huawei;NodeB-Huawei;;AAUG-KA1299;RAN;WCDMA/UMTS (3G);NodeB;AHRNC04;0;Deployed;;
Airtel Uganda;EA5268-Iyolwa-3G;EA5268-Iyolwa | East;AAUG-EA5268-Iyolwa-3G;EA5268-Iyolwa-3G;Priority_5;East;3G;East;Huawei;NodeB-Huawei;;AAUG-EA5268;RAN;WCDMA/UMTS (3G);NodeB;JNHRNC06;0;Deployed;;
Airtel Uganda;EA5140-Kamonkoli-3G;EA5140-Kamonkoli | East;AAUG-EA5140-Kamonkoli-3G;EA5140-Kamonkoli-3G;Priority_5;East;3G;East;Huawei;NodeB-Huawei;;AAUG-EA5140;RAN;WCDMA/UMTS (3G);NodeB;JNHRNC06;0;Deployed;;
Airtel Uganda;WE2056-MbararaUniversity-3G;WE2056-MbararaUniversity | West;AAUG-WE2056-MbararaUniversity-3G;WE2056-MbararaUniversity-3G;Priority_5;West;3G;West;Huawei;NodeB-Huawei;;AAUG-WE2056;RAN;WCDMA/UMTS (3G);NodeB;RWHRNC05;0;Deployed;;
Airtel Uganda;EA5319-Lwanika-3G;EA5319-Lwanika | East;AAUG-EA5319-Lwanika-3G;EA5319-Lwanika-3G;Priority_5;East;3G;East;Huawei;NodeB-Huawei;;AAUG-EA5319;RAN;WCDMA/UMTS (3G);NodeB;JNHRNC06;0;Deployed;;
Airtel Uganda;KA1557-MUKLibrary-3G;KA1557-MUKLibrary | Central;AAUG-KA1557-MUKLibrary-3G;KA1557-MUKLibrary-3G;Priority_5;Central;3G;Central;Huawei;NodeB-Huawei;;AAUG-KA1557;RAN;WCDMA/UMTS (3G);NodeB;BURNC02;0;Deployed;;
Airtel Uganda;Kalagala(NO4174);Kalagala(NO4174) | North;AAUG-Kalagala(NO4174);Kalagala(NO4174);Priority_5;North;2G;North;Huawei;BTS-Huawei;;AAUG-NO4174;RAN;GSM (2G);BTS;BUBSC03;0;Deployed;;
Airtel Uganda;Kigandalo(EA5270);Kigandalo(EA5270) | East;AAUG-Kigandalo(EA5270);Kigandalo(EA5270);Priority_5;East;2G;East;Huawei;BTS-Huawei;;AAUG-EA5270;RAN;GSM (2G);BTS;JNHBSC2;0;Deployed;;
Airtel Uganda;EA5223-Kasambira-3G;EA5223-Kasambira-3G | East;AAUG-EA5223-Kasambira-3G;EA5223-Kasambira-3G;Priority_5;East;3G;East;Huawei;NodeB-Huawei;;AAUG-EA5223;RAN;WCDMA/UMTS (3G);NodeB;JNHRNC06;0;Deployed;;
Airtel Uganda;ETN_Nabuyoga_EA5358;ETN_Nabuyoga_EA5358 | East;AAUG-ETN_Nabuyoga_EA5358;ETN_Nabuyoga_EA5358;Priority_5;East;4G;East;Huawei;eNodeB-Huawei;;AAUG-EA5358;RAN;LTE (4G);eNodeB;LTE;0;Deployed;;
Airtel Uganda;WE2266-Kasensero-3G;WE2266-Kasensero | West;AAUG-WE2266-Kasensero-3G;WE2266-Kasensero-3G;Priority_5;West;3G;West;Huawei;NodeB-Huawei;;AAUG-WE2266;RAN;WCDMA/UMTS (3G);NodeB;MKHRNC01;0;Deployed;;
Airtel Uganda;EA5052-Merikit-3G;EA5052-Merikit | East;AAUG-EA5052-Merikit-3G;EA5052-Merikit-3G;Priority_5;East;3G;East;Huawei;NodeB-Huawei;;AAUG-EA5052;RAN;WCDMA/UMTS (3G);NodeB;JNHRNC06;0;Deployed;;
Airtel Uganda;EA5064-Bwalula;EA5064-Bwalula | East;AAUG-EA5064-Bwalula;EA5064-Bwalula;Priority_5;East;SRAN;East;Huawei;DBS3900;;AAUG-EA5064;RAN;Multi Techno;Base Station;;0;Deployed;;
Airtel Uganda;WE2244-Nakawuka-3G;WE2244-Nakawuka | West;AAUG-WE2244-Nakawuka-3G;WE2244-Nakawuka-3G;Priority_5;West;3G;West;Huawei;NodeB-Huawei;;AAUG-WE2244;RAN;WCDMA/UMTS (3G);NodeB;BURNC03;0;Deployed;;
Airtel Uganda;KA1429-ATC_Kazo Central-3G;KA1429-ATC_Kazo Central | Central;AAUG-KA1429-ATC_Kazo Central-3G;KA1429-ATC_Kazo Central-3G;Priority_5;Central;3G;Central;Huawei;NodeB-Huawei;;AAUG-KA1429;RAN;WCDMA/UMTS (3G);NodeB;BURNC02;0;Deployed;;
Airtel Uganda;EA5117-Mwiri-3G;EA5117-Mwiri | East;AAUG-EA5117-Mwiri-3G;EA5117-Mwiri-3G;Priority_5;East;3G;East;Huawei;NodeB-Huawei;;AAUG-EA5117;RAN;WCDMA/UMTS (3G);NodeB;JNHRNC06;0;Deployed;;
Airtel Uganda;Nkozi_WE2187;Nkozi_WE2187 | West;AAUG-Nkozi_WE2187;Nkozi_WE2187;Priority_5;West;4G;West;Huawei;eNodeB-Huawei;;AAUG-WE2187;RAN;LTE (4G);eNodeB;LTE;0;Deployed;;
Airtel Uganda;ATC_Kitebi 2(KA1650);ATC_Kitebi 2(KA1650) | Central;AAUG-ATC_Kitebi 2(KA1650);ATC_Kitebi 2(KA1650);Priority_5;Central;2G;Central;Huawei;BTS-Huawei;;AAUG-KA1650;RAN;GSM (2G);BTS;AHBSC01;0;Deployed;;
Airtel Uganda;KA1245-ATC_Namungoona_RT-3G;KA1245-ATC_Namungoona_RT | Central;AAUG-KA1245-ATC_Namungoona_RT-3G;KA1245-ATC_Namungoona_RT-3G;Priority_5;Central;3G;Central;Huawei;NodeB-Huawei;;AAUG-KA1245;RAN;WCDMA/UMTS (3G);NodeB;AHRNC04;0;Deployed;;
Airtel Uganda;KA1476-Luzira St stevens-3G;KA1476-Luzira St stevens | Central;AAUG-KA1476-Luzira St stevens-3G;KA1476-Luzira St stevens-3G;Priority_5;Central;3G;Central;Huawei;NodeB-Huawei;;AAUG-KA1476;RAN;WCDMA/UMTS (3G);NodeB;BURNC03;0;Deployed;;
Airtel Uganda;KA1559-Mulwana_Road-3G;KA1559-Mulwana_Road | Central;AAUG-KA1559-Mulwana_Road-3G;KA1559-Mulwana_Road-3G;Priority_5;Central;3G;Central;Huawei;NodeB-Huawei;;AAUG-KA1559;RAN;WCDMA/UMTS (3G);NodeB;AHRNC04;0;Deployed;;
Airtel Uganda;WE2595-ATC_Rwemikoma-3G;WE2595-ATC_Rwemikoma-3G | West;AAUG-WE2595-ATC_Rwemikoma-3G;WE2595-ATC_Rwemikoma-3G;Priority_5;West;3G;West;Huawei;NodeB-Huawei;;AAUG-WE2595;RAN;WCDMA/UMTS (3G);NodeB;RWHRNC05;0;Deployed;;
Airtel Uganda;WE2167-Lyantonde-3G;WE2167-Lyantonde | West;AAUG-WE2167-Lyantonde-3G;WE2167-Lyantonde-3G;Priority_5;West;3G;West;Huawei;NodeB-Huawei;;AAUG-WE2167;RAN;WCDMA/UMTS (3G);NodeB;MKHRNC01;0;Deployed;;
Airtel Uganda;KA1569-ATC_Ovino-3G;KA1569-ATC_Ovino | Central;AAUG-KA1569-ATC_Ovino-3G;KA1569-ATC_Ovino-3G;Priority_5;Central;3G;Central;Huawei;NodeB-Huawei;;AAUG-KA1569;RAN;WCDMA/UMTS (3G);NodeB;AHRNC01;0;Deployed;;
Airtel Uganda;Magwa _EA5112;Magwa _EA5112 | East;AAUG-Magwa _EA5112;Magwa _EA5112;Priority_5;East;4G;East;Huawei;eNodeB-Huawei;;AAUG-EA5112;RAN;LTE (4G);eNodeB;LTE;0;Deployed;;
Airtel Uganda;KA1290-Lufumwe-3G;KA1290-Lufumwe | Central;AAUG-KA1290-Lufumwe-3G;KA1290-Lufumwe-3G;Priority_5;Central;3G;Central;Huawei;NodeB-Huawei;;AAUG-KA1290;RAN;WCDMA/UMTS (3G);NodeB;BURNC03;0;Deployed;;
Airtel Uganda;Nile Source _EA5110;Nile Source _EA5110 | East;AAUG-Nile Source _EA5110;Nile Source _EA5110;Priority_5;East;4G;East;Huawei;eNodeB-Huawei;;AAUG-EA5110;RAN;LTE (4G);eNodeB;LTE;0;Deployed;;
Airtel Uganda;WE2274-Mulabanaisland;WE2274-Mulabanaisland | West;AAUG-WE2274-Mulabanaisland;WE2274-Mulabanaisland;Priority_5;West;SRAN;West;Huawei;DBS3900;;AAUG-WE2274;RAN;Multi Techno;Base Station;;0;Deployed;;
Airtel Uganda;KA1185-Ndejje Lubugumu-3G;KA1185-Ndejje Lubugumu | Central;AAUG-KA1185-Ndejje Lubugumu-3G;KA1185-Ndejje Lubugumu-3G;Priority_5;Central;3G;Central;Huawei;NodeB-Huawei;;AAUG-KA1185;RAN;WCDMA/UMTS (3G);NodeB;BURNC03;0;Deployed;;
Airtel Uganda;KA1389-ATC_Namanve_Airtel-3G;KA1389-ATC_Namanve_Airtel | Central;AAUG-KA1389-ATC_Namanve_Airtel-3G;KA1389-ATC_Namanve_Airtel-3G;Priority_5;Central;3G;Central;Huawei;NodeB-Huawei;;AAUG-KA1389;RAN;WCDMA/UMTS (3G);NodeB;BURNC03;0;Deployed;;
Airtel Uganda;EA5177-Budaka-3G;EA5177-Budaka | East;AAUG-EA5177-Budaka-3G;EA5177-Budaka-3G;Priority_5;East;3G;East;Huawei;NodeB-Huawei;;AAUG-EA5177;RAN;WCDMA/UMTS (3G);NodeB;JNHRNC06;0;Deployed;;
Airtel Uganda;EA5050-Sigulu;EA5050-Sigulu | East;AAUG-EA5050-Sigulu;EA5050-Sigulu;Priority_5;East;SRAN;East;Huawei;DBS3900;;AAUG-EA5050;RAN;Multi Techno;Base Station;;0;Deployed;;
Airtel Uganda;WE2052-St.AndrewMbarara-3G;WE2052-St.AndrewMbarara | West;AAUG-WE2052-St.AndrewMbarara-3G;WE2052-St.AndrewMbarara-3G;Priority_5;West;3G;West;Huawei;NodeB-Huawei;;AAUG-WE2052;RAN;WCDMA/UMTS (3G);NodeB;RWHRNC05;0;Deployed;;
Airtel Uganda;Nagalama_c(EA5060);Nagalama_c(EA5060) | East;AAUG-Nagalama_c(EA5060);Nagalama_c(EA5060);Priority_5;East;2G;East;Huawei;BTS-Huawei;;AAUG-EA5060;RAN;GSM (2G);BTS;JNHBSC2;0;Deployed;;
Airtel Uganda;EA5147-OUL_Kisoga-3G;EA5147-OUL_Kisoga-3G | East;AAUG-EA5147-OUL_Kisoga-3G;EA5147-OUL_Kisoga-3G;Priority_5;East;3G;East;Huawei;NodeB-Huawei;;AAUG-EA5147;RAN;WCDMA/UMTS (3G);NodeB;JNHRNC06;0;Deployed;;
Airtel Uganda;KA1047-Garden_City-3G;KA1047-Garden_City | Central;AAUG-KA1047-Garden_City-3G;KA1047-Garden_City-3G;Priority_5;Central;3G;Central;Huawei;NodeB-Huawei;;AAUG-KA1047;RAN;WCDMA/UMTS (3G);NodeB;AHRNC01;0;Deployed;;
Airtel Uganda;EA5401-ATC_Karita;EA5401-ATC_Karita | East;AAUG-EA5401-ATC_Karita;EA5401-ATC_Karita;Priority_5;East;SRAN;East;Huawei;DBS3900;;AAUG-EA5401;RAN;Multi Techno;Base Station;;0;Deployed;;
Airtel Uganda;EA5272-ATC_Kyanvuma-3G;EA5272-ATC_Kyanvuma-3G | East;AAUG-EA5272-ATC_Kyanvuma-3G;EA5272-ATC_Kyanvuma-3G;Priority_5;East;3G;East;Huawei;NodeB-Huawei;;AAUG-EA5272;RAN;WCDMA/UMTS (3G);NodeB;JNHRNC06;0;Deployed;;
Airtel Uganda;ATC_Lusaze (KA1538);ATC_Lusaze (KA1538) | Central;AAUG-ATC_Lusaze (KA1538);ATC_Lusaze (KA1538);Priority_5;Central;2G;Central;Huawei;BTS-Huawei;;AAUG-KA1538;RAN;GSM (2G);BTS;BUBSC04;0;Deployed;;
Airtel Uganda;KA1374-Kisingiri Road-3G;KA1374-Kisingiri Road | Central;AAUG-KA1374-Kisingiri Road-3G;KA1374-Kisingiri Road-3G;Priority_5;Central;3G;Central;Huawei;NodeB-Huawei;;AAUG-KA1374;RAN;WCDMA/UMTS (3G);NodeB;AHRNC01;0;Deployed;;
Airtel Uganda;EA5219-Tororo Cement-3G;EA5219-Tororo Cement | East;AAUG-EA5219-Tororo Cement-3G;EA5219-Tororo Cement-3G;Priority_5;East;3G;East;Huawei;NodeB-Huawei;;AAUG-EA5219;RAN;WCDMA/UMTS (3G);NodeB;JNHRNC06;0;Deployed;;
Airtel Uganda;Rwenshama_WE2346;Rwenshama_WE2346 | West;AAUG-Rwenshama_WE2346;Rwenshama_WE2346;Priority_5;West;3G;West;ZTE;NodeB-ZTE;;AAUG-WE2346;RAN;WCDMA/UMTS (3G);NodeB;RWZR01(303);;Deployed;;
Airtel Uganda;Kaabong_NO4080;Kaabong_NO4080 | East;AAUG-Kaabong_NO4080;Kaabong_NO4080;Priority_5;East;3G;East;ZTE;NodeB-ZTE;;AAUG-NO4080;RAN;WCDMA/UMTS (3G);NodeB;MGZR01(302);;Deployed;;
Airtel Uganda;ATC_Lagwelima_NO4318(4318)-2G;ATC_Lagwelima_NO4318(4318)-2G | North;AAUG-ATC_Lagwelima_NO4318(4318)-2G;ATC_Lagwelima_NO4318(4318)-2G;Priority_5;North;2G;North;ZTE;BTS-ZTE;;AAUG-NO4318;RAN;GSM (2G);BTS;LRZB01(357);;Deployed;;
Airtel Uganda;Rubugiri_WE2589;Rubugiri_WE2589 | West;AAUG-Rubugiri_WE2589;Rubugiri_WE2589;Priority_5;West;3G;West;ZTE;NodeB-ZTE;;AAUG-WE2589;RAN;WCDMA/UMTS (3G);NodeB;RWZR01(303);;Deployed;;
Airtel Uganda;Kikube_WE2181;Kikube_WE2181 | West;AAUG-Kikube_WE2181;Kikube_WE2181;Priority_5;West;3G;West;ZTE;NodeB-ZTE;;AAUG-WE2181;RAN;WCDMA/UMTS (3G);NodeB;MDZR01(304);;Deployed;;
Airtel Uganda;Kabale2_WE2408(2408)-2G;Kabale2_WE2408(2408)-2G | west;AAUG-Kabale2_WE2408(2408)-2G;Kabale2_WE2408(2408)-2G;Priority_5;West;2G;West;ZTE;BTS-ZTE;;AAUG-WE2408;RAN;GSM (2G);BTS;RWZB02(358);;Deployed;;
Airtel Uganda;Rwentuha_WE2198(2198)-2G;Rwentuha_WE2198(2198)-2G | West;AAUG-Rwentuha_WE2198(2198)-2G;Rwentuha_WE2198(2198)-2G;Priority_5;West;2G;West;ZTE;BTS-ZTE;;AAUG-WE2198;RAN;GSM (2G);BTS;RWZB01(353);;Deployed;;
Airtel Uganda;Nakapiripirit_NO4084(4084)-2G;Nakapiripirit_NO4084(4084)-2G | East;AAUG-Nakapiripirit_NO4084(4084)-2G;Nakapiripirit_NO4084(4084)-2G;Priority_5;East;2G;East;ZTE;BTS-ZTE;;AAUG-NO4084;RAN;GSM (2G);BTS;WAZB01(352);;Deployed;;
Airtel Uganda;Ntoroko_WE2106(2106);Ntoroko_WE2106(2106) | West;AAUG-Ntoroko_WE2106(2106);Ntoroko_WE2106(2106);Priority_5;West;4G;West;ZTE;eNodeB-ZTE;;AAUG-WE2106;RAN;LTE (4G);eNodeB;;;Deployed;;
