Company;Site Name;Site Alias;Description;Region;Site Group;Street;Country;City;Latitude;Longitude;Maintenance Circle Name;Site Type;Location ID;PrimAlias;Additional Site Details;Status
Airtel Zambia;AAZM-ZM3771;AAZM-ZM3771;ZAF_TWINPALM;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.421366;28.396116;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3771;WZM3771A;ZAF_TWINPALM;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.421366;28.396116;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3771;WZM3771B;ZAF_TWINPALM;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.421366;28.396116;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3771;WZM3771C;ZAF_TWINPALM;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.421366;28.396116;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3771;ZAF_TWINPALM;ZAF_TWINPALM;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.421366;28.396116;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3771;ZM3771;ZAF_TWINPALM;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.421366;28.396116;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3582;AAZM-ZM3582;MPONGWETURNOFF;Copperbelt;Copperbelt;;Zambia;Copperbelt;-13.59915;28.6229;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3582;MPONGWETURNOFF;MPONGWETURNOFF;Copperbelt;Copperbelt;;Zambia;Copperbelt;-13.59915;28.6229;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3582;ZM3582;MPONGWETURNOFF;Copperbelt;Copperbelt;;Zambia;Copperbelt;-13.59915;28.6229;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3772;AAZM-ZM3772;SHANTUMBO;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.483629;28.3403598;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3772;SHANTUMBO;SHANTUMBO;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.483629;28.3403598;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3772;WZM3772A;SHANTUMBO;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.483629;28.3403598;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3772;WZM3772B;SHANTUMBO;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.483629;28.3403598;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3772;WZM3772C;SHANTUMBO;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.483629;28.3403598;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3772;ZM3772;SHANTUMBO;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.483629;28.3403598;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3584;AAZM-ZM3584;LUSITU;Lusaka South;Lusaka South;;Zambia;Lusaka South;-16.18528;28.75333;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3584;LUSITU;LUSITU;Lusaka South;Lusaka South;;Zambia;Lusaka South;-16.18528;28.75333;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3584;ZM3584;LUSITU;Lusaka South;Lusaka South;;Zambia;Lusaka South;-16.18528;28.75333;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3774;AAZM-ZM3774;STFRANCIS;North Western;North Western;;Zambia;North Western;-12.478853;26.505072;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3774;STFRANCIS;STFRANCIS;North Western;North Western;;Zambia;North Western;-12.478853;26.505072;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3774;ZM3774;STFRANCIS;North Western;North Western;;Zambia;North Western;-12.478853;26.505072;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3587;3G_CHISEKESI;CHISEKESI;Southern;Southern;;Zambia;Southern;-16.42972;27.47917;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3587;5120_CHISEKESI;CHISEKESI;Southern;Southern;;Zambia;Southern;-16.42972;27.47917;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3587;AAZM-ZM3587;CHISEKESI;Southern;Southern;;Zambia;Southern;-16.42972;27.47917;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3587;CHISEKESI;CHISEKESI;Southern;Southern;;Zambia;Southern;-16.42972;27.47917;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3587;ZM3587;CHISEKESI;Southern;Southern;;Zambia;Southern;-16.42972;27.47917;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3775;AAZM-ZM3775;MAPOPO ;North Western;North Western;;Zambia;North Western;-12.40869;26.5195;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3775;MAPOPO ;MAPOPO ;North Western;North Western;;Zambia;North Western;-12.40869;26.5195;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3775;ZM3775;MAPOPO ;North Western;North Western;;Zambia;North Western;-12.40869;26.5195;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3590;AAZM-ZM3590;NKOLEMFUMU_SM;Northern;Northern;;Zambia;Northern;-10.57961;31.18603;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3590;NKOLEMFUMU_SM;NKOLEMFUMU_SM;Northern;Northern;;Zambia;Northern;-10.57961;31.18603;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3590;ZM3590;NKOLEMFUMU_SM;Northern;Northern;;Zambia;Northern;-10.57961;31.18603;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3777;3785_MUKINGEMISION;MUKINGEMISSION;North Western;North Western;;Zambia;North Western;-13.475935;25.864487;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3777;3G_MUKINGEMISION;MUKINGEMISSION;North Western;North Western;;Zambia;North Western;-13.475935;25.864487;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3777;AAZM-ZM3777;MUKINGEMISSION;North Western;North Western;;Zambia;North Western;-13.475935;25.864487;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3777;MUKINGEMISION;MUKINGEMISSION;North Western;North Western;;Zambia;North Western;-13.475935;25.864487;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3777;MUKINGEMISSION;MUKINGEMISSION;North Western;North Western;;Zambia;North Western;-13.475935;25.864487;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3777;MUKUBAMALL;MUKINGEMISSION;North Western;North Western;;Zambia;North Western;-13.475935;25.864487;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3777;ZM3777;MUKINGEMISSION;North Western;North Western;;Zambia;North Western;-13.475935;25.864487;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3592;AAZM-ZM3592;ZAMSUGAR;Southern;Southern;;Zambia;Southern;-15.84236;27.769028;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3592;WZM3592_ZAMSUGAR;ZAMSUGAR;Southern;Southern;;Zambia;Southern;-15.84236;27.769028;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3592;ZAMSUGAR;ZAMSUGAR;Southern;Southern;;Zambia;Southern;-15.84236;27.769028;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3592;ZM3592;ZAMSUGAR;Southern;Southern;;Zambia;Southern;-15.84236;27.769028;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3779;AAZM-ZM3779;MALATA_LUWINGU;Northern;Northern;;Zambia;Northern;-10.223083;30.1804999;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3779;MALATA_LUWINGU;MALATA_LUWINGU;Northern;Northern;;Zambia;Northern;-10.223083;30.1804999;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3779;ZM3779;MALATA_LUWINGU;Northern;Northern;;Zambia;Northern;-10.223083;30.1804999;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3605;AAZM-ZM3605;SIMUNGOMA;Southern;Southern;;Zambia;Southern;-17.410369;24.6501;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3605;SIMUNGOMA;SIMUNGOMA;Southern;Southern;;Zambia;Southern;-17.410369;24.6501;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3605;ZM3605;SIMUNGOMA;Southern;Southern;;Zambia;Southern;-17.410369;24.6501;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3780;AAZM-ZM3780;SHAULI;Northern;Northern;;Zambia;Northern;-10.3579;32.2494199;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3780;SHAULI;SHAULI;Northern;Northern;;Zambia;Northern;-10.3579;32.2494199;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3780;ZM3780;SHAULI;Northern;Northern;;Zambia;Northern;-10.3579;32.2494199;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3620;AAZM-ZM3620;OLD_MKUSHI;Central;Central;;Zambia;Central;-14.348221;29.3546109;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3620;OLD_MKUSHI;OLD_MKUSHI;Central;Central;;Zambia;Central;-14.348221;29.3546109;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3620;ZM3620;OLD_MKUSHI;Central;Central;;Zambia;Central;-14.348221;29.3546109;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3781;AAZM-ZM3781;SOUTHLUNGWA;Eastern;Eastern;;Zambia;Eastern;-13.119353;31.618993;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3781;SOUTHLUNGWA;SOUTHLUNGWA;Eastern;Eastern;;Zambia;Eastern;-13.119353;31.618993;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3781;ZM3781;SOUTHLUNGWA;Eastern;Eastern;;Zambia;Eastern;-13.119353;31.618993;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3782;AAZM-ZM3782;MPEPO;Northern;Northern;;Zambia;Northern;-11.104018;31.13;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3782;MPEPO;MPEPO;Northern;Northern;;Zambia;Northern;-11.104018;31.13;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3782;ZM3782;MPEPO;Northern;Northern;;Zambia;Northern;-11.104018;31.13;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3622;3941_LILAYI_LODGE;LILAYI_LODGE;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.540949;28.3391398;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3622;3G_LILAYI_LODGE;LILAYI_LODGE;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.540949;28.3391398;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3622;AAZM-ZM3622;LILAYI_LODGE;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.540949;28.3391398;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3622;LILAYI_LODGE;LILAYI_LODGE;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.540949;28.3391398;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3622;ZM3622;LILAYI_LODGE;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.540949;28.3391398;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3783;AAZM-ZM3783;MUTIPE;Northern;Northern;;Zambia;Northern;-9.1116399;31.6224201;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3783;MUTIPE;MUTIPE;Northern;Northern;;Zambia;Northern;-9.1116399;31.6224201;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3783;ZM3783;MUTIPE;Northern;Northern;;Zambia;Northern;-9.1116399;31.6224201;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3702;3315_KABWE_TRADES;KABWE_TRADES;Central;Central;;Zambia;Central;-14.418299;28.4123999;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3702;3G_KABWE_TRADES;KABWE_TRADES;Central;Central;;Zambia;Central;-14.418299;28.4123999;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3702;KABWE_TRADES;KABWE_TRADES;Central;Central;;Zambia;Central;-14.418299;28.4123999;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3702;ZM3702;KABWE_TRADES;Central;Central;;Zambia;Central;-14.418299;28.4123999;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3784;AAZM-ZM3784;CHILESHE;Northern;Northern;;Zambia;Northern;-9.0633399;31.8772598;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3784;CHILESHE;CHILESHE;Northern;Northern;;Zambia;Northern;-9.0633399;31.8772598;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3784;ZM3784;CHILESHE;Northern;Northern;;Zambia;Northern;-9.0633399;31.8772598;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3704;3G_ST_JOSEPHS;STJOSEPHS;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.891799;28.01007;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3704;4042_ST_JOSEPHS;STJOSEPHS;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.891799;28.01007;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3704;ST JOSEPHS_1430;STJOSEPHS;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.891799;28.01007;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3704;STJOSEPHS;STJOSEPHS;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.891799;28.01007;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3704;ZM3704;STJOSEPHS;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.891799;28.01007;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3785;AAZM-ZM3785;LUBU_FARM;Northern;Northern;;Zambia;Northern;-10.541449;32.37548;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3785;LUBU_FARM;LUBU_FARM;Northern;Northern;;Zambia;Northern;-10.541449;32.37548;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3785;ZM3785;LUBU_FARM;Northern;Northern;;Zambia;Northern;-10.541449;32.37548;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3707;NAMUMBA;NAMUMBA;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.6186;28.0008201;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3707;ZM3707;NAMUMBA;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.6186;28.0008201;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3786;AAZM-ZM3786;MUNDULUSI_BB;Northern;Northern;;Zambia;Northern;-10.270269;32.4041501;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3786;MUNDULUSI_BB;MUNDULUSI_BB;Northern;Northern;;Zambia;Northern;-10.270269;32.4041501;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3786;ZM3786;MUNDULUSI_BB;Northern;Northern;;Zambia;Northern;-10.270269;32.4041501;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3709;3444_KATETE_JUNCTION;KATETEJUNCTION;Eastern;Eastern;;Zambia;Eastern;-14.03032;32.05895;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3709;3G_KATETE_JUNCTION;KATETEJUNCTION;Eastern;Eastern;;Zambia;Eastern;-14.03032;32.05895;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3709;AAZM-ZM3709;KATETEJUNCTION;Eastern;Eastern;;Zambia;Eastern;-14.03032;32.05895;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3709;KATETE JUNCTION_720;KATETEJUNCTION;Eastern;Eastern;;Zambia;Eastern;-14.03032;32.05895;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3709;KATETEJUNCTION;KATETEJUNCTION;Eastern;Eastern;;Zambia;Eastern;-14.03032;32.05895;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3709;ZM3709;KATETEJUNCTION;Eastern;Eastern;;Zambia;Eastern;-14.03032;32.05895;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3787;AAZM-ZM3787;KASONGO;Northern;Northern;;Zambia;Northern;-11.306539;31.24202;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3787;KASONGO;KASONGO;Northern;Northern;;Zambia;Northern;-11.306539;31.24202;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3787;ZM3787;KASONGO;Northern;Northern;;Zambia;Northern;-11.306539;31.24202;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3711;AAZM-ZM3711;UNZA_MARSHLANDS;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.38705;28.33497;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3711;UNZA_MARSHLANDS;UNZA_MARSHLANDS;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.38705;28.33497;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3711;WZM3711A;UNZA_MARSHLANDS;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.38705;28.33497;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3711;WZM3711B;UNZA_MARSHLANDS;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.38705;28.33497;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3711;WZM3711C;UNZA_MARSHLANDS;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.38705;28.33497;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3711;ZM3711;UNZA_MARSHLANDS;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.38705;28.33497;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3789;AAZM-ZM3789;SENGAMATELOZL;Northern;Northern;;Zambia;Northern;-9.1911999;31.3598001;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3789;SENGAMATELOZL;SENGAMATELOZL;Northern;Northern;;Zambia;Northern;-9.1911999;31.3598001;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3789;ZM3789;SENGAMATELOZL;Northern;Northern;;Zambia;Northern;-9.1911999;31.3598001;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3713;AAZM-ZM3713;SILVERREST;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.357079;28.47232;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM3713;SILVERREST;SILVERREST;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.357079;28.47232;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3713;WZM3713A;SILVERREST;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.357079;28.47232;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3713;WZM3713B;SILVERREST;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.357079;28.47232;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3713;WZM3713C;SILVERREST;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.357079;28.47232;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM3713;ZM3713;SILVERREST;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.357079;28.47232;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6791;3G_T3330_RIVERSIDE_EXTENTION;RIVERSIDXNT;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.5479;27.894063;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6791;AAZM-ZM6791;RIVERSIDXNT;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.5479;27.894063;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM6791;RIVERSIDEXTENT_1040;RIVERSIDXNT;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.5479;27.894063;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6791;RIVERSIDXNT;RIVERSIDXNT;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.5479;27.894063;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6791;ZM6791;RIVERSIDXNT;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.5479;27.894063;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6794;AAZM-ZM6794;SOLWEZTEHGH;North Western;North Western;;Zambia;North Western;-12.1752;26.4274;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM6794;SOLWEZTEHGH;SOLWEZTEHGH;North Western;North Western;;Zambia;North Western;-12.1752;26.4274;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6794;WZM6794_T1112_Solwezi_Technic_High_SCH;SOLWEZTEHGH;North Western;North Western;;Zambia;North Western;-12.1752;26.4274;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6794;ZM6794;SOLWEZTEHGH;North Western;North Western;;Zambia;North Western;-12.1752;26.4274;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6796;3875_T1043_Malengwa;MALENGWA;Western;Western;;Zambia;Western;-15.227417;23.15375;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6796;3G_T1043_Malengwa;MALENGWA;Western;Western;;Zambia;Western;-15.227417;23.15375;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6796;AAZM-ZM6796;MALENGWA;Western;Western;;Zambia;Western;-15.227417;23.15375;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM6796;MALENGWA;MALENGWA;Western;Western;;Zambia;Western;-15.227417;23.15375;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6796;MALENGWAZZP;MALENGWA;Western;Western;;Zambia;Western;-15.227417;23.15375;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6796;WZM6796_T1043_Malengwa;MALENGWA;Western;Western;;Zambia;Western;-15.227417;23.15375;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6796;ZM6796;MALENGWA;Western;Western;;Zambia;Western;-15.227417;23.15375;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6799;3877_T1083_Kalumbila_1;KALUMBILA;North Western;North Western;;Zambia;North Western;-12.2188;25.42635;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6799;3G_T1083_Kalumbila;KALUMBILA;North Western;North Western;;Zambia;North Western;-12.2188;25.42635;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6799;3G_T1083_Kalumbila_1;KALUMBILA;North Western;North Western;;Zambia;North Western;-12.2188;25.42635;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6799;AAZM-ZM6799;KALUMBILA;North Western;North Western;;Zambia;North Western;-12.2188;25.42635;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM6799;KALUMBILA;KALUMBILA;North Western;North Western;;Zambia;North Western;-12.2188;25.42635;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6799;WZM6799_T1083_Kalumbila_1;KALUMBILA;North Western;North Western;;Zambia;North Western;-12.2188;25.42635;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6799;ZM6799;KALUMBILA;North Western;North Western;;Zambia;North Western;-12.2188;25.42635;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6801;AAZM-ZM6801;SOLWEZIWKAN;North Western;North Western;;Zambia;North Western;-12.18138;26.36768;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM6801;SOLWEZIWKAN;SOLWEZIWKAN;North Western;North Western;;Zambia;North Western;-12.18138;26.36768;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6801;WZM6801_T1087_SOLWEZI_WEST(KANDEMBA_COMPOUND);SOLWEZIWKAN;North Western;North Western;;Zambia;North Western;-12.18138;26.36768;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6801;ZM6801;SOLWEZIWKAN;North Western;North Western;;Zambia;North Western;-12.18138;26.36768;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6803;3881_LUANGWA_TOWNSHIP_3G;LUANGWA_TOWN3G;Central;Central;;Zambia;Central;-14.43133;28.43273;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6803;3G_LUANGWA_TOWNSHIP_3G;LUANGWA_TOWN3G;Central;Central;;Zambia;Central;-14.43133;28.43273;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6803;AAZM-ZM6803;LUANGWA_TOWN3G;Central;Central;;Zambia;Central;-14.43133;28.43273;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM6803;LUANGWA_TOWN3G;LUANGWA_TOWN3G;Central;Central;;Zambia;Central;-14.43133;28.43273;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6803;ZM6803;LUANGWA_TOWN3G;Central;Central;;Zambia;Central;-14.43133;28.43273;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6805;3883_LUNDAZI_3G;LUNDAZI3G;Eastern;Eastern;;Zambia;Eastern;-12.29147;33.16436;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6805;AAZM-ZM6805;LUNDAZI3G;Eastern;Eastern;;Zambia;Eastern;-12.29147;33.16436;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM6805;LUNDAZI3G;LUNDAZI3G;Eastern;Eastern;;Zambia;Eastern;-12.29147;33.16436;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6805;ZM6805;LUNDAZI3G;Eastern;Eastern;;Zambia;Eastern;-12.29147;33.16436;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6808;AAZM-ZM6808;FINSANSBSIC;Copperbelt;Copperbelt;;Zambia;Copperbelt;-13.1283;28.3594;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM6808;FINSANSBSIC;FINSANSBSIC;Copperbelt;Copperbelt;;Zambia;Copperbelt;-13.1283;28.3594;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6808;WZM6808_T3320_Finsansa_Basic;FINSANSBSIC;Copperbelt;Copperbelt;;Zambia;Copperbelt;-13.1283;28.3594;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6808;ZM6808;FINSANSBSIC;Copperbelt;Copperbelt;;Zambia;Copperbelt;-13.1283;28.3594;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6810;AAZM-ZM6810;DANGOTEADMIN;Copperbelt;Copperbelt;;Zambia;Copperbelt;-13.031066;28.774396;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM6810;DANGOTEADMIN;DANGOTEADMIN;Copperbelt;Copperbelt;;Zambia;Copperbelt;-13.031066;28.774396;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6810;WZM6810_Copperhill_Mall_(IBS);DANGOTEADMIN;Copperbelt;Copperbelt;;Zambia;Copperbelt;-13.031066;28.774396;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM6810;ZM6810;DANGOTEADMIN;Copperbelt;Copperbelt;;Zambia;Copperbelt;-13.031066;28.774396;;Outdoor;;1;;Enabled
