Company;CI Name;Site;Region;Site Group;CI Description;DNS Host Name;System Role;Product Name;Tier 1;Tier 2;Tier 3;Manufacturer;Model Version;Additional Information;Tag Number;CI ID;NbrCells;Domain;Status;Reconciliation Identity;Priority
Vodacom TZ;Mwakibete-3G;VTZ-5502;Southern;Southern;Mwakibete-3G | Southern;Mwakibete-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Mwakibete-3G;Deployed;;PRIORITY_5
Vodacom TZ;Saweni-3G;VTZ-3227;Kili;Kili;Saweni-3G | Kili;Saweni-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;9;VTZ-Saweni-3G;Deployed;;PRIORITY_5
Vodacom TZ;Sirari2-3G;VTZ-4551;Lake;Lake;Sirari2-3G | Lake;Sirari2-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW1;;9;VTZ-Sirari2-3G;Deployed;;PRIORITY_5
Vodacom TZ;Oysterbay_Airtel-3G;VTZ-1557;Coastal;Coastal;Oysterbay_Airtel-3G | Coastal;Oysterbay_Airtel-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA5;;9;VTZ-Oysterbay_Airtel-3G;Deployed;;PRIORITY_5
Vodacom TZ;Whitesands-3G;VTZ-1257;Dar;Dar;Whitesands-3G | Dar;Whitesands-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA2;;9;VTZ-Whitesands-3G;Deployed;;PRIORITY_5
Vodacom TZ;Isuna-3G;VTZ-5023;Kili;Kili;Isuna-3G | Kili;Isuna-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO2;;9;VTZ-Isuna-3G;Deployed;;PRIORITY_5
Vodacom TZ;Hedaru-3G;VTZ-3026;Kili;Kili;Hedaru-3G | Kili;Hedaru-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;6;VTZ-Hedaru-3G;Deployed;;PRIORITY_5
Vodacom TZ;Unyankhae-3G;VTZ-5184;Kili;Kili;Unyankhae-3G | Kili;Unyankhae-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO2;;9;VTZ-Unyankhae-3G;Deployed;;PRIORITY_5
Vodacom TZ;Holili-3G;VTZ-3077;Kili;Kili;Holili-3G | Kili;Holili-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;9;VTZ-Holili-3G;Deployed;;PRIORITY_5
Vodacom TZ;Hananasif-3G;VTZ-1026;Coastal;Coastal;Hananasif-3G | Coastal;Hananasif-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA4;;9;VTZ-Hananasif-3G;Deployed;;PRIORITY_5
Vodacom TZ;Interchick_HTT-3G;VTZ-1790;Coastal;Coastal;Interchick_HTT-3G | Coastal;Interchick_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA1;;9;VTZ-Interchick_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Magoza-3G;VTZ-1654;Coastal;Coastal;Magoza-3G | Coastal;Magoza-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA4;;9;VTZ-Magoza-3G;Deployed;;PRIORITY_5
Vodacom TZ;Usinge-3G;VTZ-5038;Lake;Lake;Usinge-3G | Lake;Usinge-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW2;;9;VTZ-Usinge-3G;Deployed;;PRIORITY_5
Vodacom TZ;Buhemba-3G;VTZ-4064;Lake;Lake;Buhemba-3G | Lake;Buhemba-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW1;;9;VTZ-Buhemba-3G;Deployed;;PRIORITY_5
Vodacom TZ;Boko-3G;VTZ-1296;Coastal;Coastal;Boko-3G | Coastal;Boko-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA1;;9;VTZ-Boko-3G;Deployed;;PRIORITY_5
Vodacom TZ;Jitengeni-3G;VTZ-2013;Kili;Kili;Jitengeni-3G | Kili;Jitengeni-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;9;VTZ-Jitengeni-3G;Deployed;;PRIORITY_5
Vodacom TZ;Baruti-3G;VTZ-4427;Lake;Lake;Baruti-3G | Lake;Baruti-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW1;;9;VTZ-Baruti-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kibaha_MailiMoja-3G;VTZ-1450;Coastal;Coastal;Kibaha_MailiMoja-3G | Coastal;Kibaha_MailiMoja-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA1;;9;VTZ-Kibaha_MailiMoja-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mkata-3G;VTZ-2000;Kili;Kili;Mkata-3G | Kili;Mkata-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;9;VTZ-Mkata-3G;Deployed;;PRIORITY_5
Vodacom TZ;Isansa_HTT-3G;VTZ-6480;Southern;Southern;Isansa_HTT-3G | Southern;Isansa_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB1;;9;VTZ-Isansa_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mwananyamala-3G;VTZ-1161;Coastal;Coastal;Mwananyamala-3G | Coastal;Mwananyamala-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA5;;9;VTZ-Mwananyamala-3G;Deployed;;PRIORITY_5
Vodacom TZ;Sahare_HTT-3G;VTZ-2280;Kili;Kili;Sahare_HTT-3G | Kili;Sahare_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;9;VTZ-Sahare_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kanyigo-3G;VTZ-4124;Lake;Lake;Kanyigo-3G | Lake;Kanyigo-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNGT1;;9;VTZ-Kanyigo-3G;Deployed;;PRIORITY_5
Vodacom TZ;Tecco_Flats2-3G;VTZ-3321;Kili;Kili;Tecco_Flats2-3G | Kili;Tecco_Flats2-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNAR2;;9;VTZ-Tecco_Flats2-3G;Deployed;;PRIORITY_5
Vodacom TZ;TBL_Mwanza-3G;VTZ-4067;Lake;Lake;TBL_Mwanza-3G | Lake;TBL_Mwanza-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW2;;9;VTZ-TBL_Mwanza-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kilwa_Kivinje-3G;VTZ-6129;Coastal;Coastal;Kilwa_Kivinje-3G | Coastal;Kilwa_Kivinje-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA6;;9;VTZ-Kilwa_Kivinje-3G;Deployed;;PRIORITY_5
Vodacom TZ;Rwamishenye-3G;VTZ-4344;Lake;Lake;Rwamishenye-3G | Lake;Rwamishenye-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNGT1;;9;VTZ-Rwamishenye-3G;Deployed;;PRIORITY_5
Vodacom TZ;Dumila-3G;VTZ-5014;Coastal;Coastal;Dumila-3G | Coastal;Dumila-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO3;;9;VTZ-Dumila-3G;Deployed;;PRIORITY_5
Vodacom TZ;Songea_Boys-3G;VTZ-6497;Southern;Southern;Songea_Boys-3G | Southern;Songea_Boys-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;6;VTZ-Songea_Boys-3G;Deployed;;PRIORITY_5
Vodacom TZ;Morogoro-3G;VTZ-2007;Coastal;Coastal;Morogoro-3G | Coastal;Morogoro-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO3;;9;VTZ-Morogoro-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kakonko2_HTT-3G;VTZ-4726;Lake;Lake;Kakonko2_HTT-3G | Lake;Kakonko2_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNGT1;;9;VTZ-Kakonko2_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mlangali-3G;VTZ-6068;Southern;Southern;Mlangali-3G | Southern;Mlangali-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Mlangali-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mshangano-3G;VTZ-6496;Southern;Southern;Mshangano-3G | Southern;Mshangano-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Mshangano-3G;Deployed;;PRIORITY_5
Vodacom TZ;Blue_Ragon-3G;VTZ-1518;Coastal;Coastal;Blue_Ragon-3G | Coastal;Blue_Ragon-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA5;;9;VTZ-Blue_Ragon-3G;Deployed;;PRIORITY_5
Vodacom TZ;Utete-3G;VTZ-1297;Coastal;Coastal;Utete-3G | Coastal;Utete-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA6;;9;VTZ-Utete-3G;Deployed;;PRIORITY_5
Vodacom TZ;Lugalawa-3G;VTZ-6271;Southern;Southern;Lugalawa-3G | Southern;Lugalawa-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Lugalawa-3G;Deployed;;PRIORITY_5
Vodacom TZ;Shinyanga2_HTT-3G;VTZ-4487;Lake;Lake;Shinyanga2_HTT-3G | Lake;Shinyanga2_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO2;;9;VTZ-Shinyanga2_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mbinga2-3G;VTZ-6452;Southern;Southern;Mbinga2-3G | Southern;Mbinga2-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Mbinga2-3G;Deployed;;PRIORITY_5
Vodacom TZ;Soweto2-3G;VTZ-6357;Southern;Southern;Soweto2-3G | Southern;Soweto2-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Soweto2-3G;Deployed;;PRIORITY_5
Vodacom TZ;Nyamongo_Mine-3G;VTZ-4069;Lake;Lake;Nyamongo_Mine-3G | Lake;Nyamongo_Mine-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW1;;9;VTZ-Nyamongo_Mine-3G;Deployed;;PRIORITY_5
Vodacom TZ;Matamba_Town-3G;VTZ-6367;Southern;Southern;Matamba_Town-3G | Southern;Matamba_Town-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB1;;9;VTZ-Matamba_Town-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kasulu_TTCL-3G;VTZ-4359;Lake;Lake;Kasulu_TTCL-3G | Lake;Kasulu_TTCL-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNGT1;;9;VTZ-Kasulu_TTCL-3G;Deployed;;PRIORITY_5
Vodacom TZ;Luilo-3G;VTZ-5546;Southern;Southern;Luilo-3G | Southern;Luilo-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Luilo-3G;Deployed;;PRIORITY_5
Vodacom TZ;Amani_South_Beach-3G;VTZ-1140;Coastal;Coastal;Amani_South_Beach-3G | Coastal;Amani_South_Beach-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA6;;6;VTZ-Amani_South_Beach-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mombasa-3G;VTZ-1266;Coastal;Coastal;Mombasa-3G | Coastal;Mombasa-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA4;;9;VTZ-Mombasa-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kifaru-3G;VTZ-3100;Kili;Kili;Kifaru-3G | Kili;Kifaru-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;9;VTZ-Kifaru-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mabamba-3G;VTZ-4289;Lake;Lake;Mabamba-3G | Lake;Mabamba-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNGT1;;9;VTZ-Mabamba-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mbezi_Konoike_HTT-3G;VTZ-1793;Coastal;Coastal;Mbezi_Konoike_HTT-3G | Coastal;Mbezi_Konoike_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA1;;9;VTZ-Mbezi_Konoike_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Bombambili3-3G;VTZ-6424;Southern;Southern;Bombambili3-3G | Southern;Bombambili3-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Bombambili3-3G;Deployed;;PRIORITY_5
Vodacom TZ;KCMC-3G;VTZ-3036;Kili;Kili;KCMC-3G | Kili;KCMC-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;9;VTZ-KCMC-3G;Deployed;;PRIORITY_5
Vodacom TZ;Puma-3G;VTZ-5065;Kili;Kili;Puma-3G | Kili;Puma-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO2;;9;VTZ-Puma-3G;Deployed;;PRIORITY_5
Vodacom TZ;Shangani_Mtwara-3G;VTZ-6189;Coastal;Coastal;Shangani_Mtwara-3G | Coastal;Shangani_Mtwara-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA6;;9;VTZ-Shangani_Mtwara-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kazuramimba_HTT-3G;VTZ-4570;Lake;Lake;Kazuramimba_HTT-3G | Lake;Kazuramimba_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNGT1;;9;VTZ-Kazuramimba_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Chunya_Kibaoni-3G;VTZ-6118;Southern;Southern;Chunya_Kibaoni-3G | Southern;Chunya_Kibaoni-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB1;;9;VTZ-Chunya_Kibaoni-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mjimwema_Kigoma-3G;VTZ-4423;Lake;Lake;Mjimwema_Kigoma-3G | Lake;Mjimwema_Kigoma-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNGT1;;9;VTZ-Mjimwema_Kigoma-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kidugala_HTT-3G;VTZ-6243;Southern;Southern;Kidugala_HTT-3G | Southern;Kidugala_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Kidugala_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Manyovu-3G;VTZ-4126;Lake;Lake;Manyovu-3G | Lake;Manyovu-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNGT1;;9;VTZ-Manyovu-3G;Deployed;;PRIORITY_5
Vodacom TZ;Katandala_Majengo-3G;VTZ-6374;Southern;Southern;Katandala_Majengo-3G | Southern;Katandala_Majengo-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB1;;9;VTZ-Katandala_Majengo-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kibanda_Chamkaa_HTT-3G;VTZ-1775;Coastal;Coastal;Kibanda_Chamkaa_HTT-3G | Coastal;Kibanda_Chamkaa_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA1;;9;VTZ-Kibanda_Chamkaa_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Conservation_House-3G;VTZ-1555;Coastal;Coastal;Conservation_House-3G | Coastal;Conservation_House-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA5;;9;VTZ-Conservation_House-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mbweni_JKT_HTT-3G;VTZ-1970;Coastal;Coastal;Mbweni_JKT_HTT-3G | Coastal;Mbweni_JKT_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA1;;9;VTZ-Mbweni_JKT_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Matongo_HTT-3G;VTZ-4772;Lake;Lake;Matongo_HTT-3G | Lake;Matongo_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW1;;9;VTZ-Matongo_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Didia-3G;VTZ-4215;Lake;Lake;Didia-3G | Lake;Didia-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW2;;9;VTZ-Didia-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kisota_HTT-3G;VTZ-1839;Coastal;Coastal;Kisota_HTT-3G | Coastal;Kisota_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA6;;9;VTZ-Kisota_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Guine_B-3G;VTZ-4412;Lake;Lake;Guine_B-3G | Lake;Guine_B-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW2;;9;VTZ-Guine_B-3G;Deployed;;PRIORITY_5
Vodacom TZ;Ukenyenge_HTT-3G;VTZ-4666;Lake;Lake;Ukenyenge_HTT-3G | Lake;Ukenyenge_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO2;;9;VTZ-Ukenyenge_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Bweri-3G;VTZ-4332;Lake;Lake;Bweri-3G | Lake;Bweri-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW1;;6;VTZ-Bweri-3G;Deployed;;PRIORITY_5
Vodacom TZ;University-3G;VTZ-1032;Coastal;Coastal;University-3G | Coastal;University-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA5;;9;VTZ-University-3G;Deployed;;PRIORITY_5
Vodacom TZ;Jangombe-3G;VTZ-1642;Coastal;Coastal;Jangombe-3G | Coastal;Jangombe-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA3;;9;VTZ-Jangombe-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mangaka-3G;VTZ-6186;Coastal;Coastal;Mangaka-3G | Coastal;Mangaka-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA6;;9;VTZ-Mangaka-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kingongwe_Kanisani_HTT-3G;VTZ-1489;Coastal;Coastal;Kingongwe_Kanisani_HTT-3G | Coastal;Kingongwe_Kanisani_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA4;;9;VTZ-Kingongwe_Kanisani_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Wande-3G;VTZ-2067;Coastal;Coastal;Wande-3G | Coastal;Wande-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO3;;9;VTZ-Wande-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mahembe_HTT-3G;VTZ-4780;Lake;Lake;Mahembe_HTT-3G | Lake;Mahembe_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNGT1;;9;VTZ-Mahembe_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kwa_Kopa_HTT-3G;VTZ-1928;Coastal;Coastal;Kwa_Kopa_HTT-3G | Coastal;Kwa_Kopa_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA5;;9;VTZ-Kwa_Kopa_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kyela-3G;VTZ-6038;Southern;Southern;Kyela-3G | Southern;Kyela-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Kyela-3G;Deployed;;PRIORITY_5
Vodacom TZ;Twintower_Apartment-3G;VTZ-1944;Coastal;Coastal;Twintower_Apartment-3G | Coastal;Twintower_Apartment-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA5;;9;VTZ-Twintower_Apartment-3G;Deployed;;PRIORITY_5
Vodacom TZ;Bunda_Town2-3G;VTZ-4358;Lake;Lake;Bunda_Town2-3G | Lake;Bunda_Town2-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW1;;9;VTZ-Bunda_Town2-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mirambo_Street-3G;VTZ-1215;Coastal;Coastal;Mirambo_Street-3G | Coastal;Mirambo_Street-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA5;;9;VTZ-Mirambo_Street-3G;Deployed;;PRIORITY_5
Vodacom TZ;Iguguno-3G;VTZ-5096;Kili;Kili;Iguguno-3G | Kili;Iguguno-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO2;;9;VTZ-Iguguno-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kisima_Majangoo-3G;VTZ-1620;Coastal;Coastal;Kisima_Majangoo-3G | Coastal;Kisima_Majangoo-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA3;;9;VTZ-Kisima_Majangoo-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mbezi_Industrial-3G;VTZ-1105;Coastal;Coastal;Mbezi_Industrial-3G | Coastal;Mbezi_Industrial-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA1;;9;VTZ-Mbezi_Industrial-3G;Deployed;;PRIORITY_5
Vodacom TZ;Ocean_Road-3G;VTZ-1009;Coastal;Coastal;Ocean_Road-3G | Coastal;Ocean_Road-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA5;;9;VTZ-Ocean_Road-3G;Deployed;;PRIORITY_5
Vodacom TZ;Ujiji_Town-3G;VTZ-4424;Lake;Lake;Ujiji_Town-3G | Lake;Ujiji_Town-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNGT1;;9;VTZ-Ujiji_Town-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kaliatumbi_HTT-3G;VTZ-6506;Southern;Southern;Kaliatumbi_HTT-3G | Southern;Kaliatumbi_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB1;;9;VTZ-Kaliatumbi_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Manyoni_HTT-3G;VTZ-5236;Kili;Kili;Manyoni_HTT-3G | Kili;Manyoni_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO2;;9;VTZ-Manyoni_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Miswe_TX-3G;VTZ-1356;Coastal;Coastal;Miswe_TX-3G | Coastal;Miswe_TX-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA3;;9;VTZ-Miswe_TX-3G;Deployed;;PRIORITY_5
Vodacom TZ;Magera_Kigoma-3G;VTZ-4890;Lake;Lake;Magera_Kigoma-3G | Lake;Magera_Kigoma-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNGT1;;9;VTZ-Magera_Kigoma-3G;Deployed;;PRIORITY_5
Vodacom TZ;Tukuyu-3G;VTZ-6032;Southern;Southern;Tukuyu-3G | Southern;Tukuyu-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB1;;9;VTZ-Tukuyu-3G;Deployed;;PRIORITY_5
Vodacom TZ;Makyungu-3G;VTZ-5062;Kili;Kili;Makyungu-3G | Kili;Makyungu-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO2;;9;VTZ-Makyungu-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kibaha_Mizani-3G;VTZ-1449;Coastal;Coastal;Kibaha_Mizani-3G | Coastal;Kibaha_Mizani-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA1;;9;VTZ-Kibaha_Mizani-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mufindi-3G;VTZ-6020;Southern;Southern;Mufindi-3G | Southern;Mufindi-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Mufindi-3G;Deployed;;PRIORITY_5
Vodacom TZ;MTC-3G;VTZ-6198;Southern;Southern;MTC-3G | Southern;MTC-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-MTC-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kijenge2-3G;VTZ-3317;Kili;Kili;Kijenge2-3G | Kili;Kijenge2-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNAR2;;9;VTZ-Kijenge2-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mwisenge-3G;VTZ-4514;Lake;Lake;Mwisenge-3G | Lake;Mwisenge-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW1;;9;VTZ-Mwisenge-3G;Deployed;;PRIORITY_5
