Company;CI Name;CI Description;Domain;DNS Host Name;Priority;Region;System Role;Site Group;Manufacturer;Product Name;Additional Information;Site;Tier 1;Tier 2;Tier 3;Tag Number;NbrCells;Status;CI ID;Model Version
EMTS NG;U4010;U4010 | Ibadan;U4010;U4010;Priority_5;Ibadan;3G;Ibadan;Alcatel-Lucent;9326 d2U NodeB;REGIONAL MANAGER- Obiora SITE: STANDARD;EMT-4010;RAN;WCDMA/UMTS (3G);NodeB;ABRN261;;Deployed;;
EMTS NG;4116_4003_9400 AWY;4116_4003_9400 AWY | Ibadan;.;4116_4003_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-4116;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;B2030;B2030 | Aba;.;B2030;Priority_2;Aba;SRAN;Aba;Nokia;Flexi MultiRadio 10;BTS Site Manager 5.2;EMT-2030;RAN;Multi Techno;SingleRAN;AABN01;0;Deployed;;
EMTS NG;B2080;B2080 | Aba;.;B2080;Priority_2;Aba;SRAN;Aba;Nokia;Flexi MultiRadio 10;BTS Site Manager 5.2;EMT-2080;RAN;Multi Techno;SingleRAN;CABN08;0;Deployed;;
EMTS NG;U4122;U4122 | Ibadan;U4122;U4122;Priority_5;Ibadan;3G;Ibadan;Alcatel-Lucent;9326 d2U NodeB;REGIONAL MANAGER- Bunmi;EMT-4122;RAN;WCDMA/UMTS (3G);NodeB;ABRN261;;Deployed;;
EMTS NG;3920_3905_9508MPR128_150M;3920_3905_9508MPR128_150M | Ilorin;.;3920_3905_9508MPR128_150M;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9500 MPR;;EMT-3920;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;3328_346_9400 AWY;3328_346_9400 AWY | Ibadan;.;3328_346_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-3328;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4005_4004_9400 AWY;4005_4004_9400 AWY | Ibadan;.;4005_4004_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-4005;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;U5894;U5894 | Ilorin;.;U5894;Priority_5;Ilorin;3G;Ilorin;Alcatel-Lucent;9326 d2U NodeB;REGIONAL MANAGER-Seun;EMT-5894;RAN;WCDMA/UMTS (3G);NodeB;ILRL207;;Deployed;;
EMTS NG;U5892;U5892 | Benin;.;U5892;Priority_5;Benin;3G;Benin;Alcatel-Lucent;9326 d2U NodeB;REGIONAL MANAGER- Ayo Murtala;EMT-5892;RAN;WCDMA/UMTS (3G);NodeB;UGRL208;;Deployed;;
EMTS NG;B3805_ADM;B3805_ADM | Ilorin;.;B3805_ADM;Priority_5;Ilorin;TRX;Ilorin;Alcatel-Lucent;1662 SMC;;EMT-3805;Transmission;DWDM/OMSN;OMSN;;;Deployed;;
EMTS NG;IBD3318_SAR8_1;IBD3318_SAR8_1 | Ibadan;.;IBD3318_SAR8_1;Priority_5;Ibadan;Router;Ibadan;Alcatel-Lucent;7705 SAR;;EMT-3318;FAIP;IP Core Backbone;Core Router;IBBL43;;Deployed;;
EMTS NG;3327_3406_9400 AWY;3327_3406_9400 AWY | Ibadan;.;3327_3406_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-3327;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;5545_5660_9508MXC128_1ST1;5545_5660_9508MXC128_1ST1 | Ilorin;.;5545_5660_9508MXC128_1ST1;Priority_1;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9500 MXC;;EMT-5545;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4236_4238_9415AWY004-04E1;4236_4238_9415AWY004-04E1 | Ilorin;.;4236_4238_9415AWY004-04E1;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-4236;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;U3466;U3466 | Ibadan;.;U3466;Priority_5;Ibadan;3G;Ibadan;Alcatel-Lucent;9326 d2U NodeB;REGIONal manager- Obiora;EMT-3466;RAN;WCDMA/UMTS (3G);NodeB;IBRL206;;Deployed;;
EMTS NG;3445_3363_9400 AWY;3445_3363_9400 AWY | Ibadan;.;3445_3363_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-3445;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4213_4203_9413AWY016-08E1;4213_4203_9413AWY016-08E1 | Benin;.;4213_4203_9413AWY016-08E1;Priority_5;Benin;PDH Link;Benin;Alcatel-Lucent;9400 AWY;;EMT-4213;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4261_5550_9415AWY004-08E1;4261_5550_9415AWY004-08E1 | Benin;.;4261_5550_9415AWY004-08E1;Priority_5;Benin;PDH Link;Benin;Alcatel-Lucent;9400 AWY;;EMT-4261;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;5516_5517_9662_LSY_STM1-128_NB;5516_5517_9662_LSY_STM1-128_NB | Benin;.;5516_5517_9662_LSY_STM1-128_NB;Priority_1;Benin;PDH Link;Benin;Alcatel-Lucent;9600 LSY;;EMT-5516;Transmission;WTD/Microwave;Microwave;;0;Deployed;;
EMTS NG;5563_5564_9500 MPR;5563_5564_9500 MPR | Makurdi;.;5563_5564_9500 MPR;Priority_5;Makurdi;PDH Link;Makurdi;Alcatel-Lucent;9500 MPR;;EMT-5563;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;5510_5511_9400 AWY;5510_5511_9400 AWY | Ibadan;.;5510_5511_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-5510;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4705_4711_9413AWY016-08E1;4705_4711_9413AWY016-08E1 | Ilorin;.;4705_4711_9413AWY016-08E1;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-4705;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;3803_3820_9415AWY016-16E1;3803_3820_9415AWY016-16E1 | Ilorin;.;3803_3820_9415AWY016-16E1;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-3803;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;5545_4287_9508MPR128_150M;5545_4287_9508MPR128_150M | Ilorin;.;5545_4287_9508MPR128_150M;Priority_1;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9500 MPR;;EMT-5545;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;B4716_ADM;B4716_ADM | Ilorin;.;B4716_ADM;Priority_1;Ilorin;TRX;Ilorin;Alcatel-Lucent;1662 SMC;;EMT-4716;Transmission;DWDM/OMSN;OMSN;;0;Deployed;;
EMTS NG;5980_4252_9662_LSY_STM1-128_NB;5980_4252_9662_LSY_STM1-128_NB | Ilorin;.;5980_4252_9662_LSY_STM1-128_NB;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9600 LSY;;EMT-5980;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4701_4717_9470AWY004-08E1;4701_4717_9470AWY004-08E1 | Ilorin;.;4701_4717_9470AWY004-08E1;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-4701;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;3601_3617_9662_LSY_STM1-128_NB;3601_3617_9662_LSY_STM1-128_NB | Ilorin;.;3601_3617_9662_LSY_STM1-128_NB;Priority_1;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9600 LSY;;EMT-3601;Transmission;WTD/Microwave;Microwave;;0;Deployed;;
EMTS NG;4130_4124_9400 AWY;4130_4124_9400 AWY | Ibadan;.;4130_4124_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-4130;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;U4518;U4518 | Benin;.;U4518;Priority_5;Benin;3G;Benin;Alcatel-Lucent;9326 d2U NodeB;;EMT-4518;RAN;WCDMA/UMTS (3G);NodeB;ASRN260;;Deployed;;
EMTS NG;U4149;U4149 | Ibadan;U4149;U4149;Priority_5;Ibadan;3G;Ibadan;Alcatel-Lucent;9326 d2U NodeB;REGIONAL MANAGER- Obiora;EMT-4149;RAN;WCDMA/UMTS (3G);NodeB;ABRN261;;Deployed;;
EMTS NG;U2734;U2734 | Enugu;.;U2734;Priority_5;Enugu;SRAN;Enugu;Nokia;Flexi MultiRadio BTS;WN9.1.4;EMT-2734;RAN;Multi Techno;SingleRAN;ENRN112;;Deployed;;
EMTS NG;B2526;B2526 | Enugu;.;B2526;Priority_2;Enugu;2G;Enugu;Nokia;Flexi Edge BTS;BTS Site Manager 5.2;EMT-2526;RAN;GSM (2G);BTS;LKBN07;0;Deployed;;
EMTS NG;U0461;U0461 | Benin;.;U0461;Priority_5;Benin;3G;Benin;Alcatel-Lucent;9326 d2U NodeB;REGIONAL MANAGER-Ayo Murtala;EMT-0461;RAN;WCDMA/UMTS (3G);NodeB;ASRN260;;Deployed;;
EMTS NG;U5543;U5543 | Ilorin;.;U5543;Priority_5;Ilorin;3G;Ilorin;Alcatel-Lucent;9326 d2U NodeB;REGIONAL MANAGER-Seun;EMT-5543;RAN;WCDMA/UMTS (3G);NodeB;AKRL213;;Deployed;;
EMTS NG;U4395;U4395 | Ilorin;.;U4395;Priority_5;Ilorin;3G;Ilorin;Alcatel-Lucent;9326 d2U NodeB;REGIONAL MANAGER- Seun;EMT-4395;RAN;WCDMA/UMTS (3G);NodeB;AKRL213;;Deployed;;
EMTS NG;B1764;B1764 | Lokoja;.;B1764;Priority_5;Lokoja;TRX;Lokoja;generic;Repeater;BTS Site Manager 5.2;EMT-1764;Transmission;WTD/Microwave;Microwave;LKBN07;;Deployed;;
EMTS NG;B1390;B1390 | Onitsha;.;B1390;Priority_2;Onitsha;SRAN;Onitsha;Nokia;Flexi MultiRadio 10;BTS Site Manager 5.2;EMT-1390;RAN;Multi Techno;SingleRAN;ONBN02;0;Deployed;;
EMTS NG;U2094;U2094 | Aba;.;U2094;Priority_2;Aba;SRAN;Aba;Nokia;Flexi MultiRadio 10;WN9.1.4;EMT-2094;RAN;Multi Techno;SingleRAN;ABRN116;0;Deployed;;
EMTS NG;U2081;U2081 | Aba;.;U2081;Priority_5;Aba;SRAN;Aba;Nokia;Flexi MultiRadio 10;WN9.1.4;EMT-2081;RAN;Multi Techno;SingleRAN;ABRN116;;Deployed;;
EMTS NG;B2655;B2655 | Aba;.;B2655;Priority_5;Aba;SRAN;Aba;Nokia;Flexi MultiRadio 10;BTS Site Manager 5.2;EMT-2655;RAN;Multi Techno;SingleRAN;AABN01;;Deployed;;
EMTS NG;B1450;B1450 | Enugu;.;B1450;Priority_2;Enugu;SRAN;Enugu;Nokia;Flexi MultiRadio 10;BTS Site Manager 5.2;EMT-1450;RAN;Multi Techno;SingleRAN;MABN06;0;Deployed;;
EMTS NG;B2758;B2758 | Makurdi;.;B2758;Priority_2;Makurdi;SRAN;Makurdi;Nokia;Flexi MultiRadio 10;BTS Site Manager 5.2;EMT-2758;RAN;Multi Techno;SingleRAN;MABN06;0;Deployed;;
EMTS NG;U0228;U0228 | Aba;.;U0228;Priority_2;Aba;SRAN;Aba;Nokia;Flexi MultiRadio 10;WN9.1.4;EMT-0228;RAN;Multi Techno;SingleRAN;ABRN116;0;Deployed;;
EMTS NG;U2738;U2738 | Aba;.;U2738;Priority_5;Aba;SRAN;Aba;Nokia;Flexi MultiRadio 10;WN9.1.4;EMT-2738;RAN;Multi Techno;SingleRAN;ABRN116;;Deployed;;
EMTS NG;U2030;U2030 | Aba;.;U2030;Priority_2;Aba;SRAN;Aba;Nokia;Flexi MultiRadio BTS;WN9.1.4;EMT-2030;RAN;Multi Techno;SingleRAN;ABRN116;0;Deployed;;
EMTS NG;U0256;U0256 | Enugu;.;U0256;Priority_2;Enugu;SRAN;Enugu;Nokia;Flexi MultiRadio BTS;WN9.1.4;EMT-0256;RAN;Multi Techno;SingleRAN;ENRN118;0;Deployed;;
EMTS NG;3609_3601_9415AWY004-04E1;3609_3601_9415AWY004-04E1 | Ilorin;.;3609_3601_9415AWY004-04E1;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-3609;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;U3315;U3315 | Ibadan;U3315;U3315;Priority_5;Ibadan;3G;Ibadan;Alcatel-Lucent;9326 d2U NodeB;U3315 Related To RNC LGRL203;EMT-3315;RAN;WCDMA/UMTS (3G);NodeB;IBRL206;;Deployed;;
EMTS NG;3396_5610_9674_LSY_STM1-128_NB;3396_5610_9674_LSY_STM1-128_NB | Ilorin;.;3396_5610_9674_LSY_STM1-128_NB;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9600 LSY;;EMT-3396;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;3647_3646_9662_LSY_STM1-128_NB;3647_3646_9662_LSY_STM1-128_NB | Ilorin;.;3647_3646_9662_LSY_STM1-128_NB;Priority_1;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9600 LSY;;EMT-3647;Transmission;WTD/Microwave;Microwave;;0;Deployed;;
EMTS NG;3677_3605_9415AWY016-16E1;3677_3605_9415AWY016-16E1 | Ilorin;.;3677_3605_9415AWY016-16E1;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-3677;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;3506_3493_9413AWY004-08E1;3506_3493_9413AWY004-08E1 | Ibadan;.;3506_3493_9413AWY004-08E1;Priority_1;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-3506;Transmission;WTD/Microwave;Microwave;;0;Deployed;;
EMTS NG;4286_4250_9423AWY016-16E1;4286_4250_9423AWY016-16E1 | Benin;.;4286_4250_9423AWY016-16E1;Priority_5;Benin;PDH Link;Benin;Alcatel-Lucent;9400 AWY;;EMT-4286;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4250_5551_9415AWY004-16E1;4250_5551_9415AWY004-16E1 | Benin;.;4250_5551_9415AWY004-16E1;Priority_5;Benin;PDH Link;Benin;Alcatel-Lucent;9400 AWY;;EMT-4250;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;5565_4045_9500 MPR;5565_4045_9500 MPR | Ibadan;.;5565_4045_9500 MPR;Priority_1;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9500 MPR;;EMT-5565;Transmission;WTD/Microwave;Microwave;;0;Deployed;;
EMTS NG;U4274;U4274 | Benin;U4274;U4274;Priority_5;Benin;3G;Benin;Alcatel-Lucent;9326 d2U NodeB;;EMT-4274;RAN;WCDMA/UMTS (3G);NodeB;UGRL208;;Deployed;;
EMTS NG;NPO 9159;NPO 9159 | Lagos;.;NPO 9159;Priority_5;Lagos;NEMS;Lagos;Alcatel-Lucent;9159 NPO;;EMT-Lekki Data Center;VAS/NEMS;NEMS;NEMS_NPR;ILRL207;;Deployed;;
EMTS NG;BNRL204;BNRL204 | Benin;.;BNRL204;Priority_5;Benin;3G;Benin;Alcatel-Lucent;9370 RNC;REGIONAL MANAGER-Seun;EMT-4210;RAN;WCDMA/UMTS (3G);RNC;BNRL204;;Deployed;;
EMTS NG;U4574;U4574 | Benin;U4574;U4574;Priority_5;Benin;3G;Benin;Alcatel-Lucent;9326 d2U NodeB;STANDARD;EMT-4574;RAN;WCDMA/UMTS (3G);NodeB;UGRL208;;Deployed;;
EMTS NG;MPR RADIO;MPR RADIO | Ibadan;.;MPR RADIO;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9500 MPR;;EMT-3344;Transmission;WTD/Microwave;Microwave;ILRL207;;Deployed;;
EMTS NG;3312_3310_9400 AWY;3312_3310_9400 AWY | Ibadan;.;3312_3310_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-3312;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4732_4720_9423AWY016-08E1;4732_4720_9423AWY016-08E1 | Ilorin;.;4732_4720_9423AWY016-08E1;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-4732;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;TX RM SERVER_1;TX RM SERVER_1 | Lagos;.;TX RM SERVER_1;Priority_1;Lagos;NEMS;Lagos;Alcatel-Lucent;1354 RM;;EMT-Lekki Data Center;VAS/NEMS;NEMS;NEMS_TX;;0;Deployed;;
EMTS NG;U4038;U4038 | Ibadan;.;U4038;Priority_5;Ibadan;3G;Ibadan;Alcatel-Lucent;9326 d2U NodeB;REGIONAL MANAGER- Obiora;EMT-4038;RAN;WCDMA/UMTS (3G);NodeB;IJRL210;;Deployed;;
EMTS NG;4519_4270_9423AWY016-08E1;4519_4270_9423AWY016-08E1 | Benin;.;4519_4270_9423AWY016-08E1;Priority_5;Benin;PDH Link;Benin;Alcatel-Lucent;9400 AWY;;EMT-4519;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;3327_3461_9400 AWY;3327_3461_9400 AWY | Ibadan;.;3327_3461_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-3327;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;5656_4040_9400 AWY;5656_4040_9400 AWY | Ibadan;.;5656_4040_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-5656;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;U3456;U3456 | Ibadan;.;U3456;Priority_5;Ibadan;3G;Ibadan;Alcatel-Lucent;9326 d2U NodeB;STANDARD;EMT-3456;RAN;WCDMA/UMTS (3G);NodeB;IBRL206;;Deployed;;
EMTS NG;4210_5522_9423AWY016-16E1;4210_5522_9423AWY016-16E1 | Benin;.;4210_5522_9423AWY016-16E1;Priority_5;Benin;PDH Link;Benin;Alcatel-Lucent;9400 AWY;;EMT-4210;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4023_4018_9400 AWY;4023_4018_9400 AWY | Ibadan;.;4023_4018_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-4023;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;U4276;U4276 | Benin;U4276;U4276;Priority_5;Benin;3G;Benin;Alcatel-Lucent;9326 d2U NodeB;STANDARD;EMT-4276;RAN;WCDMA/UMTS (3G);NodeB;UGRL208;;Deployed;;
EMTS NG;U4228;U4228 | Benin;U4228;U4228;Priority_5;Benin;3G;Benin;Alcatel-Lucent;9326 d2U NodeB;STANDARD;EMT-4228;RAN;WCDMA/UMTS (3G);NodeB;BNRL204;;Deployed;;
EMTS NG;4067_4111_9400 AWY;4067_4111_9400 AWY | Ibadan;.;4067_4111_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-4067;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;3329_5848_9400 AWY;3329_5848_9400 AWY | Ibadan;.;3329_5848_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-3329;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;U3989;U3989 | Ibadan;U3989;U3989;Priority_5;Ibadan;3G;Ibadan;Alcatel-Lucent;9326 d2U NodeB;REGIONAL MANAGER- Obiora;EMT-3989;RAN;WCDMA/UMTS (3G);NodeB;ABRL205;;Deployed;;
EMTS NG;4227_4330_9413AWY004-16E1;4227_4330_9413AWY004-16E1 | Benin;.;4227_4330_9413AWY004-16E1;Priority_5;Benin;PDH Link;Benin;Alcatel-Lucent;9400 AWY;;EMT-4227;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4346_5526_9423AWY016-08E1;4346_5526_9423AWY016-08E1 | Benin;.;4346_5526_9423AWY016-08E1;Priority_5;Benin;PDH Link;Benin;Alcatel-Lucent;9400 AWY;;EMT-4346;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;U3812;U3812 | Benin;.;U3812;Priority_5;Benin;3G;Benin;Alcatel-Lucent;9326 d2U NodeB;REGIONAL MANAGER- Obiora;EMT-3812;RAN;WCDMA/UMTS (3G);NodeB;IJRL210;;Deployed;;
EMTS NG;5993_3202_9500 MPR;5993_3202_9500 MPR | Ibadan;.;5993_3202_9500 MPR;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9500 MPR;;EMT-5993;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;U3343;U3343 | Ibadan;.;U3343;Priority_5;Ibadan;3G;Ibadan;Alcatel-Lucent;9326 d2U NodeB;STANDARD;EMT-3343;RAN;WCDMA/UMTS (3G);NodeB;IBRL206;;Deployed;;
EMTS NG;0452_4228_9415AWY016-08E1;0452_4228_9415AWY016-08E1 | Benin;.;0452_4228_9415AWY016-08E1;Priority_5;Benin;PDH Link;Benin;Alcatel-Lucent;9400 AWY;;EMT-0452;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;3352_3410_07MPT128_1ST_S;3352_3410_07MPT128_1ST_S | Ilorin;.;3352_3410_07MPT128_1ST_S;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9500 MPR;;EMT-3352;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4202_4330_9423AWY016-08E1;4202_4330_9423AWY016-08E1 | Benin;.;4202_4330_9423AWY016-08E1;Priority_5;Benin;PDH Link;Benin;Alcatel-Lucent;9400 AWY;;EMT-4202;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;3304_5530_9500 MXC;3304_5530_9500 MXC | Ibadan;.;3304_5530_9500 MXC;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9500 MXC;;EMT-3304;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;B4009_ADM;B4009_ADM | Ibadan;.;B4009_ADM;Priority_5;Ibadan;TRX;Ibadan;Alcatel-Lucent;1662 SMC;;EMT-4009;Transmission;DWDM/OMSN;OMSN;ABBL39;;Deployed;;
EMTS NG;U3496;U3496 | Ibadan;.;U3496;Priority_5;Ibadan;3G;Ibadan;Nokia;Flexi WCDMA;REGIONAL MANAGER-Bunmi;EMT-3496;RAN;WCDMA/UMTS (3G);NodeB;IBRL206;;Deployed;;
EMTS NG;3459_3457_9400 AWY;3459_3457_9400 AWY | Ibadan;.;3459_3457_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-3459;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4283_4254_9413AWY016-32E1;4283_4254_9413AWY016-32E1 | Benin;.;4283_4254_9413AWY016-32E1;Priority_5;Benin;PDH Link;Benin;Alcatel-Lucent;9400 AWY;;EMT-4283;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4115_4010_11 MPT;4115_4010_11 MPT | Ibadan;.;4115_4010_11 MPT;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9500 MPR;;EMT-4115;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4330_4329_9413AWY004-04E1;4330_4329_9413AWY004-04E1 | Benin;.;4330_4329_9413AWY004-04E1;Priority_5;Benin;PDH Link;Benin;Alcatel-Lucent;9400 AWY;;EMT-4330;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;5596_4735_9470AWY016-32E1;5596_4735_9470AWY016-32E1 | Ilorin;.;5596_4735_9470AWY016-32E1;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-5596;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4504_4505_9415AWY016-16E1;4504_4505_9415AWY016-16E1 | Benin;.;4504_4505_9415AWY016-16E1;Priority_5;Benin;PDH Link;Benin;Alcatel-Lucent;9400 AWY;;EMT-4504;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;U3157;U3157 | Ibadan;.;U3157;Priority_5;Ibadan;3G;Ibadan;Alcatel-Lucent;9326 d2U NodeB;REGIONAL MANAGER- Obiora;EMT-3157;RAN;WCDMA/UMTS (3G);NodeB;IJRL210;;Deployed;;
EMTS NG;4003_4009_9400 AWY;4003_4009_9400 AWY | Ibadan;.;4003_4009_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-4003;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;5559_4197_9413AWY004-04E1;5559_4197_9413AWY004-04E1 | Ilorin;.;5559_4197_9413AWY004-04E1;Priority_5;Ilorin;PDH Link;Ilorin;Alcatel-Lucent;9400 AWY;;EMT-5559;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;U4044;U4044 | Ibadan;U4044;U4044;Priority_5;Ibadan;3G;Ibadan;Alcatel-Lucent;9326 d2U NodeB;REGIONAL MANAGER-Obiora;EMT-4044;RAN;WCDMA/UMTS (3G);NodeB;IJRL210;;Deployed;;
EMTS NG;3385_3357_9400 AWY;3385_3357_9400 AWY | Ibadan;.;3385_3357_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-3385;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4585_4270_9470AWY004-16E1;4585_4270_9470AWY004-16E1 | Benin;.;4585_4270_9470AWY004-16E1;Priority_5;Benin;PDH Link;Benin;Alcatel-Lucent;9400 AWY;;EMT-4585;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4065_4122_9400 AWY;4065_4122_9400 AWY | Ibadan;.;4065_4122_9400 AWY;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9400 AWY;;EMT-4065;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;4389_4213_9508MXC128_1ST1;4389_4213_9508MXC128_1ST1 | Benin;.;4389_4213_9508MXC128_1ST1;Priority_5;Benin;PDH Link;Benin;Alcatel-Lucent;9500 MXC;;EMT-4389;Transmission;WTD/Microwave;Microwave;;;Deployed;;
EMTS NG;B4210_ADM;B4210_ADM | Benin;.;B4210_ADM;Priority_5;Benin;TRX;Benin;Alcatel-Lucent;1662 SMC;;EMT-4210;Transmission;DWDM/OMSN;OMSN;BNBL23;;Deployed;;
EMTS NG;U3479;U3479 | Ibadan;U3479;U3479;Priority_5;Ibadan;3G;Ibadan;Alcatel-Lucent;9326 d2U NodeB;IVORY;EMT-3479;RAN;WCDMA/UMTS (3G);NodeB;IBRL212;;Deployed;;
EMTS NG;3506_3493_9500 MPT;3506_3493_9500 MPT | Ibadan;.;3506_3493_9500 MPT;Priority_5;Ibadan;PDH Link;Ibadan;Alcatel-Lucent;9500 MPR;;EMT-3506;Transmission;WTD/Microwave;Microwave;;;Deployed;;
