Company;Site Name;Site Alias;Description;Region;Site Group;Street;Country;City;Latitude;Longitude;Maintenance Circle Name;Site Type;Location ID;Additional Site Details;Status
EMTS NG;EMT-4261;EMT-4261;Accessible 24/7;Benin;Benin;29 GREEN EGBEDI ROAD. SAPELE. DELTA STATE;Nigeria;Benin;5.8953;5.67746;;;;;Enabled
EMTS NG;EMT-4262;EMT-4262;Accessible 24/7;Benin;Benin;19 IGBINAKE STREET OGHARAEFE OGHARA.DELTA STATE;Nigeria;Benin;5.93477;5.66198;;;;;Enabled
EMTS NG;EMT-4263;EMT-4263;Accessible 24/7;Benin;Benin;64 AGBOGHOROMA STREET.SAPELE.DELTA STATE;Nigeria;Benin;5.88803;5.67104;;;;;Enabled
EMTS NG;EMT-4264;EMT-4264;Accessible 24/7;Benin;Benin;177 Old Ogorode Road. Sapele. Delta State;Nigeria;Benin;5.917222222;5.647777778;;;;;Enabled
EMTS NG;EMT-4266;EMT-4266;Accessible 24/7;Benin;Benin;22 New Ogorode Rd. Sapele Delta State;Nigeria;Benin;5.87544;5.69679;;;;;Enabled
EMTS NG;EMT-4267;EMT-4267;Accessible 24/7;Benin;Benin;MTN rd. Ekigbo. Sapele Delta state;Nigeria;Benin;5.87263;5.70991;;;;;Enabled
EMTS NG;EMT-4268;EMT-4268;Accessible 24/7;Benin;Benin;Amukpe. Sapele;Nigeria;Benin;5.85646;5.71639;;;;;Enabled
EMTS NG;EMT-4269;EMT-4269;Accessible 24/7;Benin;Benin;Amukpe. Sapele;Nigeria;Benin;5.85148;5.7307;;;;;Enabled
EMTS NG;EMT-4270;EMT-4270;Accessible 24/7;Benin;Benin;2.OBODO STREET. OKUMAGBA LAYOUT DELTA STATE;Nigeria;Benin;5.53289;5.75787;;;;;Enabled
EMTS NG;EMT-4272;EMT-4272;Accessible 24/7;Benin;Benin;19 EGHRUDJE STREET OFF JAKPA ROAD EFFURUN.DELTA STATE;Nigeria;Benin;5.5652;5.77099;;;;;Enabled
EMTS NG;EMT-4273;EMT-4273;Accessible 24/7;Benin;Benin;Pti. 130 Pti Road. Effurun. Warri. Delta State;Nigeria;Benin;5.56088;5.79491;;;;;Enabled
EMTS NG;EMT-4274;EMT-4274;Accessible 24/7;Benin;Benin;Plot 271 Edpa Estate. Ugbowo. Benin City. Edo State;Nigeria;Benin;5.57113;5.70323;;;;;Enabled
EMTS NG;EMT-4275;EMT-4275;Accessible 24/7;Benin;Benin;23.NNPC HOUSING COMPLEX . EDJEBA WARRI DELTA STATE;Nigeria;Benin;5.543112;5.741646;;;;;Enabled
EMTS NG;EMT-4276;EMT-4276;Accessible 24/7;Benin;Benin;NO 19. KANJI CLOSE STREET TOWN. OPPOSITE MOSQUE TOWNSHIP.ORHUNWHORUN;Nigeria;Benin;5.49589;5.8185;;;;;Enabled
EMTS NG;EMT-4277;EMT-4277;Accessible 24/7;Benin;Benin;GRACE SCHOOLS.UDU.DELTA STATE;Nigeria;Benin;5.500094;5.789521;;;;;Enabled
EMTS NG;EMT-4278;EMT-4278;Accessible 24/7;Benin;Benin;END OF OGIYEDE ROAD. OKURODE WARRI;Nigeria;Benin;5.53404;5.72435;;;;;Enabled
EMTS NG;EMT-4279;EMT-4279;Accessible 24/7;Benin;Benin;9 JEFIA CRESCENT ENERHE.WARRI.DELTA STATE;Nigeria;Benin;5.52892;5.77822;;;;;Enabled
EMTS NG;EMT-4280;EMT-4280;Accessible 24/7;Benin;Benin;EKREJADE QUARTERS. ORHWORUN TOWN UDU LOCAL GOVT AREA. UDU. DELTA STATE;Nigeria;Benin;5.50563;5.83791;;;;;Enabled
EMTS NG;EMT-4282;EMT-4282;Accessible 24/7;Benin;Benin;35B Ogunname Street. Agbarho. Delta State;Nigeria;Benin;5.58895;5.86072;;;;;Enabled
EMTS NG;EMT-4231;EMT-4231;Accessible 24/7;Benin;Benin;NIGERIAN INSTITUTE FOR OIL PALM RESEARCH QUARTERS(BESIDE NIFOR GLO NETWORK MAST)EDO STATE;Nigeria;Benin;6.53487;5.62754;;;;;Enabled
EMTS NG;EMT-4235;EMT-4235;Accessible 24/7;Ilorin;Ilorin;7 BAWA LANE IYOGAGA QUARTERS.AUCHI.EDO STATE;Nigeria;Ilorin;7.06678;6.26481;;;;;Enabled
EMTS NG;EMT-4236;EMT-4236;Accessible 24/7;Ilorin;Ilorin;4 AFUDA ROAD.UROMI.EDO STATE;Nigeria;Benin;6.71097;6.32709;;;;;Enabled
EMTS NG;EMT-4237;EMT-4237;Accessible 24/7;Ilorin;Ilorin;Irrua Express Road.Egbele.Obaedo's Compound.Uromi.Edo State;Nigeria;Ilorin;6.73047;6.30651;;;;;Enabled
EMTS NG;EMT-5514;EMT-5514;Accessible 24/7;Benin;Benin;OFOSU OFF LAGOS-BENIN EXPRESS ROAD. IDANRE. OFOSU. ONDO STATE.;Nigeria;Benin;6.77058;5.0625;;;;;Enabled
EMTS NG;EMT-5518;EMT-5518;Accessible 24/7;Benin;Benin;Plot  Of Land. Beside Glo Mast. Ofunwengbe Village. Ovia North East. Edo;Nigeria;Benin;6.54265;5.53081;;;;;Enabled
EMTS NG;EMT-5519;EMT-5519;Accessible 24/7;Benin;Benin;10 BENIN - LAGOS ROAD.EKIADOLOR.BENIN CITY.EDO STATE;Nigeria;Benin;6.48744;5.58128;;;;;Enabled
EMTS NG;EMT-5520;EMT-5520;Accessible 24/7;Benin;Benin;Along Benin/Agbor Road. Kilometre 8. Oke-Okhionmwan. Benin City. Edo;Nigeria;Benin;6.32407;5.78125;;;;;Enabled
EMTS NG;EMT-U5501;EMT-U5501;;ORE-OFE NIG. LTD,ERIN AKINBOLU VILLAGE Ibadan;Ibadan;ALH.SULAIMAN RAHEEM AVENUE, OLOWOTEDO TOWN, OFF LAGOS-IBADAN EXPRESSWAY, OGUN STATE;Nigeria;Ibadan;;;;;;;Enabled
EMTS NG;EMT-U3482;EMT-U3482;;Ibadan;Ibadan;Amao Estate Area Behind Wedcom Building Akingbile, Oyo State;Nigeria;Ibadan;;;;;;;Enabled
EMTS NG;EMT-U3902;EMT-U3902;;Ilorin;Ilorin;No. 22, TEMIDIRE STREET, BY DALEMO ADO;Nigeria;Ilorin;;;;;;;Enabled
EMTS NG;EMT-5524;EMT-5524;Accessible 24/7;Benin;Benin;Plot oppsite st Mattias ang.church( Near Umunede Police Station).umunede town .Delta state(beside Obi cyber cafes building);Nigeria;Benin;6.2751;6.30102;;;;;Enabled
EMTS NG;EMT-U3625;EMT-U3625;;Ilorin;Ilorin;Abayomi Street, Olunrunda Oke-Igboyi Area, Ilesha, Osun State;Nigeria;Ilorin;;;;;;;Enabled
EMTS NG;EMT-5528;EMT-5528;Accessible 24/7;Ibadan;Ibadan;BEHIND TOTAL FILLING STATION ALAPAKO-ONI. ALONG LAGOS-IBADAN EXPRESSWAY. OGUN STATE.;Nigeria;Ibadan;7.14226;3.76257;;;;;Enabled
EMTS NG;EMT-5529;EMT-5529;Accessible 24/7;Ibadan;Ibadan;Seko Village. Off Lagos Ibadan Expressway. Oluyole LGA. Oyo State.;Nigeria;Ibadan;7.19964;3.80684;;;;;Enabled
EMTS NG;EMT-5530;EMT-5530;Accessible 24/7;Ibadan;Ibadan;ONIDUNDUN MARKET. AKINYELE LGA. ALONG IBADAN OYO ROAD.IBADAN;Nigeria;Ibadan;7.62738;3.921;;;;;Enabled
EMTS NG;EMT-5540;EMT-5540;Accessible 24/7;Benin;Benin;OGUEKA BUS STOP ALONG BENIN-AUCHI EXPRESS ROAD. OGUEKA VILLAGE. EDO;Nigeria;Benin;6.41472;5.76968;;;;;Enabled
EMTS NG;EMT-5534;EMT-5534;Accessible 24/7;Ilorin;Ilorin;After NTA Office Ashileke Village. Ogbomosho- Ilorin Road. Ogbomosho. Oyo State;Nigeria;Ilorin;8.2788;4.32528;;;;;Enabled
EMTS NG;EMT-5538;EMT-5538;Accessible 24/7;Ilorin;Ilorin;AMA VILLAGE. EYENKORIN ? JEBBA ROAD. KWARA;Nigeria;Ilorin;8.86901;4.72163;;;;;Enabled
EMTS NG;EMT-5539;EMT-5539;Accessible 24/7;Ilorin;Ilorin;BIRIBIRI VILLAGE AFTER DOBE SAADU. EYENKORIN ? JEBBA ROAD. KWARA;Nigeria;Ilorin;9.0173;4.81;;;;;Enabled
EMTS NG;EMT-5545;EMT-5545;Accessible 24/7;Ilorin;Ilorin;OPP UZAIRUE MARKET ALONG BODE ROAD. JATTU. AUCHI ETSAKO LGA. EDO STATE;Nigeria;Ilorin;7.08563;6.28738;;;;;Enabled
EMTS NG;EMT-5546;EMT-5546;Accessible 24/7;Ilorin;Ilorin;IMIOGBOGBO QUARTERS. IDDO II. OKPELLA. AUCHI-OKENE RD. EDO STATE.;Nigeria;Ilorin;7.25919;6.34263;;;;;Enabled
EMTS NG;EMT-5547;EMT-5547;Accessible 24/7;Ilorin;Ilorin;N0 1.OSOCHOKODO CHECKPOINT.OKENE.KOGI STATE;Nigeria;Ilorin;7.39424;6.36783;;;;;Enabled
EMTS NG;EMT-5548;EMT-5548;Accessible 24/7;Benin;Benin;No 52 Old Road.Okha Uhie.Sapele Road Benin City. Edo State;Nigeria;Benin;6.18878;5.63785;;;;;Enabled
EMTS NG;EMT-5549;EMT-5549;Accessible 24/7;Benin;Benin;Km. 30. Benin-Sapele Road. Ologbo;Nigeria;Benin;6.06266;5.66364;;;;;Enabled
EMTS NG;EMT-5550;EMT-5550;Accessible 24/7;Benin;Benin;AMUAN UKO. ELUME JUNCTION. SAPELE-WARRI ROAD. SAPELE. DELTA STATE.;Nigeria;Benin;5.75662;5.74163;;;;;Enabled
EMTS NG;EMT-5558;EMT-5558;Accessible 24/7;Ilorin;Ilorin;8 Adelowo street. uso. owo akure rd Ondo state;Nigeria;Ilorin;7.27644;5.42637;;;;;Enabled
EMTS NG;EMT-5559;EMT-5559;Accessible 24/7;Ilorin;Ilorin;Plot of land along Akure/Benin express way road Olutedo quarters. Emurelle Owo Ondo state;Nigeria;Ilorin;7.2427;5.51021;;;;;Enabled
EMTS NG;EMT-5564;EMT-5564;Accessible 24/7;Ibadan;Ibadan;After Kobaje Junction Obafemi Owode LG .Abeokuta-Shagamu Expressway;Nigeria;Ibadan;7.03533;3.44715;;;;;Enabled
EMTS NG;EMT-5568;EMT-5568;Accessible 24/7;Ibadan;Ibadan;Ori-Oke Osegere Ayeyemi Area by Water Corporation Osegere. Along Ibadan-Ife Expressway Ibadan.Oyo State;Nigeria;Ibadan;7.36333;4.0896;;;;;Enabled
EMTS NG;EMT-5574;EMT-5574;Accessible 24/7;Ilorin;Ilorin;Wakass Oil Aloong Gbogan Oshogbo Road. Ede Near Proposed Site for Trade Fair Oloki Village. Osun State;Nigeria;Ilorin;7.67117;4.46112;;;;;Enabled
EMTS NG;EMT-5575;EMT-5575;Accessible 24/7;Ilorin;Ilorin;B73. Oshogbo Ilesha Road. Olodo Area. Kajola Village. Atakunmasi West L.G.A. Osun State;Nigeria;Ilorin;7.72116;4.63615;;;;;Enabled
EMTS NG;EMT-5576;EMT-5576;Accessible 24/7;Ilorin;Ilorin;ABV Motel Oshogbo Ilesha Road Owode Arae. Idominasi Junction. Osun State;Nigeria;Ilorin;7.69042;4.70028;;;;;Enabled
EMTS NG;EMT-5577;EMT-5577;Accessible 24/7;Ilorin;Ilorin;Odo-Iju Village. Ilesha- Ife Road. Osu. Osun State;Nigeria;Ilorin;7.58083;4.70409;;;;;Enabled
EMTS NG;EMT-5578;EMT-5578;Accessible 24/7;Ilorin;Ilorin;Iloba Road Junction Along Ilesha-Ife Expressway. Osu;Nigeria;Ilorin;7.59865;4.62654;;;;;Enabled
EMTS NG;EMT-3650;EMT-3650;Accessible 24/7;Ilorin;Ilorin;RT. LT. COL. DAVID OLASUPO COMPOUND NO. 1. CHIEF ADEDOYIN WAY BESIDE HILTON HOTEL  PARAKIN ILE IFE;Nigeria;Ilorin;7.49044;4.53448;;;;;Enabled
EMTS NG;EMT-3638;EMT-3638;Accessible 24/7;Ilorin;Ilorin;J34a.Idofin str (opp. Emmanuel Aglican church). Esa Oke.Ibukun LGA Osun State;Nigeria;Ilorin;7.75415;4.89561;;;;;Enabled
EMTS NG;EMT-3639;EMT-3639;Accessible 24/7;Ilorin;Ilorin;141 Odo- Ese Str. Oke-imesi  ekiti;Nigeria;Ilorin;7.83604;4.92164;;;;;Enabled
EMTS NG;EMT-3640;EMT-3640;Accessible 24/7;Ibadan;Ibadan;BALOGUN-AFIN COMPOUND ISALE-OBA. IWO. OSUN-STATE.;Nigeria;Ilorin;7.63206;4.17978;;;;;Enabled
EMTS NG;EMT-3654;EMT-3654;Restricted accessibility: Mo-Sat 8-17h;Ilorin;Ilorin;Beside Osun State Property Development Corporation. Oroki Estate Ext.. Ilobo Rd. Oshogbo. Osun State;Nigeria;Ilorin;7.8072;4.52736;;;;;Enabled
EMTS NG;EMT-3655;EMT-3655;Accessible 24/7;Ilorin;Ilorin;Are ONIBO. Oke Amola. Ikirun. Osun State.;Nigeria;Ilorin;7.90699;4.67272;;;;;Enabled
EMTS NG;EMT-3656;EMT-3656;Accessible 24/7;Ilorin;Ilorin;136 OLD INISA RD. IKIRUN. OSUN-STATE;Nigeria;Ilorin;7.92378;4.66412;;;;;Enabled
EMTS NG;EMT-3660;EMT-3660;Accessible 24/7;Ilorin;Ilorin;St Peters Anglican Church. Ajegunle Street. Inisha. Osun State;Nigeria;Ilorin;7.97955;4.64675;;;;;Enabled
EMTS NG;EMT-3668;EMT-3668;Accessible 24/7;Ilorin;Ilorin;First House by Left.Col. Oyedele street off Ada-Ire Rd;Nigeria;Ilorin;7.89696;4.71034;;;;;Enabled
EMTS NG;EMT-3669;EMT-3669;Restricted accessibility: Mo-Sat 8-17h;Ilorin;Ilorin;MTN_MicCom Golf Course. Ada;Nigeria;Ilorin;7.86449;4.72064;;;;;Enabled
EMTS NG;EMT-3670;EMT-3670;Accessible 24/7;Ibadan;Ibadan;Sooko House. Omomimi Family. Off Sango Rd. Haakun. Ikire;Nigeria;Ibadan;7.37163;4.1893;;;;;Enabled
EMTS NG;EMT-3674;EMT-3674;Accessible 24/7;Ilorin;Ilorin;Itamerin Area via Osu - Ife Road. Osun State;Nigeria;Ilorin;7.55889;4.59886;;;;;Enabled
EMTS NG;EMT-3680;EMT-3680;Accessible 24/7;Ilorin;Ilorin;ISALE OSOLO. OKEDADA?S COMPUND. EJIGBO. OSUN STATE;Nigeria;Ilorin;7.8997;4.3156;;;;;Enabled
EMTS NG;EMT-3698;EMT-3698;Accessible 24/7;Ibadan;Ibadan;Olodos Compound. Ile-Ogbo.Osun State;Nigeria;Ibadan;7.62233;4.24903;;;;;Enabled
EMTS NG;EMT-3800;EMT-3800;Restricted accessibility: Mo-Sat 8-17h;Ilorin;Ilorin;MTN_Udoko Area;Nigeria;Benin;7.10277;4.81944;;;;;Enabled
EMTS NG;EMT-3804;EMT-3804;Accessible 24/7;Ilorin;Ilorin;OSHOKOTI OWO-EXPRESS WAY INFRONT OF ORIMIKOYA MOUNTAIN;Nigeria;Ilorin;7.27854;5.19732;;;;;Enabled
EMTS NG;EMT-U4503;EMT-U4503;;Benin;Benin;;Nigeria;Benin;;;;;;;Enabled
EMTS NG;EMT-3306;EMT-3306;Accessible 24/7;Ibadan;Ibadan;Abajowo Street. Jeje. Apete. Ibadan.;Nigeria;Ibadan;7.44992;3.86417;;;;;Enabled
EMTS NG;EMT-U4502;EMT-U4502;;Benin;Benin;NO 5 Uloho Street, Off Emosiuwe Street, Ughelli, Delta State.;Nigeria;Benin;;;;;;;Enabled
EMTS NG;EMT-3808;EMT-3808;Accessible 24/7;Ilorin;Ilorin;No. 13. ONA ?OLA STREET. OFF ILORO-OWO ONDO STATE;Nigeria;Ilorin;7.194616;5.58659;;;;;Enabled
EMTS NG;EMT-3809;EMT-3809;Accessible 24/7;Ilorin;Ilorin;No. 16. BALOGUN STREET. IKESE QUARTERS OKA-AKOKO ROAD STATE;Nigeria;Ilorin;7.45703;5.79898;;;;;Enabled
EMTS NG;EMT-3810;EMT-3810;Accessible 24/7;Ilorin;Ilorin;St. Stephen's Cathedral Church.Ikare Akoko.Ondo State;Nigeria;Ilorin;7.52093;5.7511;;;;;Enabled
EMTS NG;EMT-U5955;EMT-U5955;;Benin;Benin;2, Tiemo Close off,  KM 1 Egini-Ughelli Road Ovwian, Delta State;Nigeria;Benin;;;;;;;Enabled
EMTS NG;EMT-U3371;EMT-U3371;;ORE-OFE NIG. LTD,ERIN AKINBOLU VILLAGE Ibadan;Ibadan;ALHAJI OKE HOUSE,OGBERE MAKU,EGBEDA L.G.A.,IBADAN,OYO STATE;Nigeria;Ibadan;;;;;;;Enabled
EMTS NG;EMT-3814;EMT-3814;Accessible 24/7;Ibadan;Ibadan;7. Okebola Street. Okitipupa;Nigeria;Ibadan;6.50638;4.78147;;;;;Enabled
EMTS NG;EMT-U3465;EMT-U3465;;ORE-OFE NIG. LTD,ERIN AKINBOLU VILLAGE Ibadan;Ibadan;TOTAL TESTING GROUND, IWO ROAD, IBADAN, OYO STATE;Nigeria;Ibadan;;;;;;;Enabled
EMTS NG;EMT-3818;EMT-3818;Accessible 24/7;Ilorin;Ilorin;FIRST ECWA CHURCH.NEAR FIRE BRIGADE HEAD-QUARTERS.OBA-ILE ROAD.ALAGBAKA.AKURE SOUTH LGA.ONDO STATE.;Nigeria;Ilorin;7.25108;5.21537;;;;;Enabled
EMTS NG;EMT-3819;EMT-3819;Accessible 24/7;Ilorin;Ilorin;EL-KANEMI ROAD BESIDE STUDENT UNION BUILDING.FEDERAL UNIVERSITY OF TECHNOLOGY AKURE.ONDO STATE;Nigeria;Ilorin;7.30431;5.14016;;;;;Enabled
EMTS NG;EMT-U3481;EMT-U3481;;ORE-OFE NIG. LTD,ERIN AKINBOLU VILLAGE Ibadan;Ibadan;Agangbe oyo Area, off  Odobgo Barrack, Ibadan , Oyo state;Nigeria;Ibadan;;;;;;;Enabled
EMTS NG;EMT-3822;EMT-3822;Accessible 24/7;Ilorin;Ilorin;Ido Ani Behind Anglican Church. Market Road. Ondo State;Nigeria;Ilorin;7.29962;5.84584;;;;;Enabled
EMTS NG;EMT-3823;EMT-3823;Accessible 24/7;Ilorin;Ilorin;Ugehe Estate. Akure-Owo Road. Akure. Ondo State Block G. Plot 20;Nigeria;Ilorin;7.281823;5.227976;;;;;Enabled
EMTS NG;EMT-U3601;EMT-U3601;;Ilorin;Ilorin;Osefiri?s Compound, Orita Akogun,  Osogbo;Nigeria;Ilorin;;;;;;;Enabled
EMTS NG;EMT-3833;EMT-3833;Restricted accessibility: Mo-Sat 8-17h;Benin;Benin;Omi Ifon Qtrs. Ore;Nigeria;Benin;6.83052856;4.86149748;;;;;Enabled
EMTS NG;EMT-U3603;EMT-U3603;;Ilorin;Ilorin;9 Jimmy Art St., Oke Ayepe;Nigeria;Ilorin;;;;;;;Enabled
EMTS NG;EMT-U0327;EMT-U0327;;Ilorin;Ilorin;Ladoke Akintola University, Technology College of Health Sciences, Olosun Olakokan, Isale Osun Osogbo, Osun State.;Nigeria;Ilorin;;;;;;;Enabled
EMTS NG;EMT-U3643;EMT-U3643;;Ilorin;Ilorin;OKE UREJE, FED. POLY RD, ADO EKITI, Ekiti State.;Nigeria;Ilorin;;;;;;;Enabled
EMTS NG;EMT-3859;EMT-3859;Restricted accessibility: Mo-Sat 8-17h;Ilorin;Ilorin;MTN_Arowosafe Layout;Nigeria;Ilorin;7.26935;5.18897;;;;;Enabled
EMTS NG;EMT-3847;EMT-3847;Accessible 24/7;Ilorin;Ilorin;Ireakari Street. Ilara Mokin Ondo State;Nigeria;Ilorin;7.34678;5.10988;;;;;Enabled
EMTS NG;EMT-3848;EMT-3848;Accessible 24/7;Ilorin;Ilorin;Ayetoro Street. Igbara Oke. Ondo State;Nigeria;Benin;7.4129;5.05595;;;;;Enabled
EMTS NG;EMT-3849;EMT-3849;Restricted accessibility: Mo-Sat 8-17h;Ilorin;Ilorin;Owena  Ijesha osun state;Nigeria;Ilorin;7.40331;5.01283;;;;;Enabled
EMTS NG;EMT-3857;EMT-3857;Accessible 24/7;Ilorin;Ilorin;14 OJO JOHNSON LANE OFF DAVOG.IJOKA ROAD.AKURE .ONDO STATE;Nigeria;Ilorin;7.20789;5.19943;;;;;Enabled
EMTS NG;EMT-3874;EMT-3874;;Ibadan;Ibadan;Adigun's Plot, Sote, Ogun State;Nigeria;Ibadan;;;;;;;Enabled
EMTS NG;EMT-3909;EMT-3909;Restricted accessibility: Mo-Sat 8-17h;Ilorin;Ilorin;Ajebandele Street. Otun Ekiti;Nigeria;Ilorin;7.81535717;5.38644453;;;;;Enabled
EMTS NG;EMT-3910;EMT-3910;Accessible 24/7;Ilorin;Ilorin;No 3 Iro Street Ise Ekiti. Ekiti State;Nigeria;Ilorin;7.46379;5.42752;;;;;Enabled
EMTS NG;EMT-3914;EMT-3914;Accessible 24/7;Ilorin;Ilorin;No 4. Igele Ikere. Ekiti;Nigeria;Ilorin;7.4904;5.2189;;;;;Enabled
EMTS NG;EMT-3915;EMT-3915;Accessible 24/7;Ilorin;Ilorin;KM1 IYIN ROAD OPP. SSS OFFICE BASIRI. ADO -EKITI. EKITI STATE;Nigeria;Ilorin;7.64295;5.20751;;;;;Enabled
EMTS NG;EMT-3916;EMT-3916;Accessible 24/7;Ilorin;Ilorin;TIAMIYU ABORISHADE LANE.BLOCK E.PLOT 12.13.14 ADO COMMUNAL LAND TRUST.GRA.ADO EKITI;Nigeria;Ilorin;7.62316;5.2061;;;;;Enabled
EMTS NG;EMT-3919;EMT-3919;Accessible 24/7;Ilorin;Ilorin;9 IYINMIN OMODOWA QUARTERS IKOLE EKITI.EKITI STATE;Nigeria;Ilorin;7.79262;5.5097;;;;;Enabled
EMTS NG;EMT-3920;EMT-3920;Accessible 24/7;Ilorin;Ilorin;No 3 Isoro Str Oketoro Qtrs. Iyin Ekiti Ekiti State;Nigeria;Ilorin;7.65997;5.15766;;;;;Enabled
EMTS NG;EMT-3924;EMT-3924;Accessible 24/7;Ilorin;Ilorin;Along Okeji Street opposite Famitola Gloria House Illupeju.Oye L.G.A;Nigeria;Ilorin;7.80665;5.35869;;;;;Enabled
EMTS NG;EMT-3928;EMT-3928;Accessible 24/7;Ilorin;Ilorin;9 ijoka st.Ilu Omo-Oba.Ekiti.Gboyin LGA.Eiti satate;Nigeria;Ilorin;7.63845;5.41489;;;;;Enabled
EMTS NG;EMT-4000;EMT-4000;Accessible 24/7;Ibadan;Ibadan;1. Monilola Solanke St. Off Aderele Olose Rd. Ifo;Nigeria;Ibadan;6.81011;3.19054;;;;;Enabled
EMTS NG;EMT-4004;EMT-4004;Accessible 24/7;Ibadan;Ibadan;BALOGUN STREET.AGO-OKO.OKE IJEWUN.OGUN STATE;Nigeria;Ibadan;7.1543;3.34979;;;;;Enabled
EMTS NG;EMT-4005;EMT-4005;Accessible 24/7;Ibadan;Ibadan;31 Kuto road.Araromi Area.Abeokuta. Ogun State.;Nigeria;Ibadan;7.14126;3.34896;;;;;Enabled
EMTS NG;EMT-4006;EMT-4006;Accessible 24/7;Ibadan;Ibadan;KAREEM STR. OKE-AREGBA  ABEOKUTA OGUN STATE;Nigeria;Ibadan;7.17755;3.36035;;;;;Enabled
EMTS NG;EMT-4007;EMT-4007;Accessible 24/7;Ibadan;Ibadan;2 AFEPE CLOSE. OFF FOLA FASHINA ST. SABO. ABEOKUTA. OGUN STATE.;Nigeria;Ibadan;7.16921;3.31794;;;;;Enabled
EMTS NG;EMT-4008;EMT-4008;Accessible 24/7;Ibadan;Ibadan;Along Ilaro-Abeokuta Expressway. Abule Oke. Ogun State;Nigeria;Ibadan;7.02361;3.04207;;;;;Enabled
EMTS NG;EMT-4010;EMT-4010;Accessible 24/7;Ibadan;Ibadan;1 OLAYA ST. ARAROMI ADIGBE. ABEOKUTA OGUN STATE.;Nigeria;Ibadan;7.12409;3.32585;;;;;Enabled
EMTS NG;EMT-4014;EMT-4014;Accessible 24/7;Ibadan;Ibadan;4 ODUBONA AVENUE.OFF IGBEBA ROAD.ONIRUGBA.IJEBU ODE;Nigeria;Ibadan;6.8371;3.9372;;;;;Enabled
